title,abstract,year,journal
The Generalized Group Lasso,"In this paper the Generalized Lasso model of R. Tibshirani is extended to consider multidimensional features (or groups of features) aÌ€ la Group Lasso, by substituting the â„“1 norm of the regularizer by the â„“2,1 norm. The resultant model is called Generalized Group Lasso (GenGL), and it contains as particular cases the already known Group Lasso and Group Fused Lasso (GFL), but also new models as the Graph-Guided Group Fused Lasso, or the trend filtering for multidimensional features. We show how to solve them efficiently combining FISTA iterations with the Proximal Operator of the corresponding regularizer, which we compute using a dual formulation. Moreover, GenGL makes possible to introduce a new approach to Group Total Variation, the regularizer of GFL, that results in a training much faster than that of previous methods.",2015,2015 International Joint Conference on Neural Networks (IJCNN)
Biogasanlage mit einer Fermenter-Beschickungseinrichtung,"Die Erfindung betrifft eine Biogasanlage mit einer Fermenter-Beschickungseinrichtung zur Zufuhrung von Biomasse in einen Fermenterbehalter der Biogasanlage, wobei die Fermenter-Beschickungseinrichtung einen Zellaufschlussextruder aufweist, der wenigstens eine, in einem Extrudergehause aufgenommene Schneckenwelle mit einer erhabenen Schneckenwendelung aufweist, und wobei der Zellaufschlussextruder wenigstens eine Zufuhreinrichtung fur zu extrudierende Biomasse sowie wenigstens eine Auslassoffnung fur extrudierte Biomasse aufweist. Erfindungsgemas ist im Innenraum des Schneckengehauses wenigstens eine Raumeinrichtung mit wenigstens einem Raumzinken angeordnet, wobei der wenigstens eine Raumzinken oder wenigstens einer der Raumzinken mit seinem freien Zinkenende bis zu der zugeordneten Schneckenwelle gefuhrt ist, und dass die erhabene Schneckenwendelung in jedem Durchgangsbereich eines Raumzinkens durch die erhabene Schneckenwendelung eine Zinkenausriehmung aufweist, die von dem jeweils zugeordneten Raumzinken bei einer Schneckenwellendrehung durchgriffen wird.",2013,
Identifying joint biomarker panel from multiple level dataset by an optimization model.,"AIM
Joint biomarker panel takes advantage of coherence across multiple level datasets and holds the promise to improve disease diagnosis accuracy.


METHODS
We collected 101 colorectal cancer and 95 benign samples, measured the molecular concentrations by serum assays and mass spectra, and developed LPGLO (Linear Programming based on Group Lasso Optimization) to identify the joint biomarker panel.


RESULTS
A joint biomarker panel, with ten serum biomarkers and six mass spectra peaks, achieves LOOCV accuracy 0.8724, which is better than the optimal panels identified from separate datasets (LOOCV = 0.7551 for mass spectra only or 0.8265 for serum assay only) and the simply merged dataset (LOOCV = 0.8622).


CONCLUSION
LPGLO is useful to identify joint biomarker panel to help tumor diagnosis.",2016,Biomarkers in medicine
Assessing Robustness of Regularized Regression Models with Applications,"In this Big-data and computational innovation era, advanced level analysis and modelling strategies are essential in data science to understanding the individual activities which occur within very complex behavioral, socio-economic and ecological systems. However, the scales at which models can be developed, and the subsequent problems they can inform, are often limited by our inability or challenges to effectively understand data that mimic interactions at the finest spatial, temporal, or organizational resolutions. Linear regression analysis is the one of the widely used methods for investigating such relationship between variables. Multicollinearity is one of the major problem in regression analysis. Multicollinearity can be reduced by using the appropriate regularized regression methods. This study aims to measure the robustness of regularized regression models such as ridge and Lasso type models designed for the high dimensional data having the multicollinearity problems. Empirical results show that Lasso and Ridge models have less residual sum of squares values. Findings also demonstrate an improved accuracy of estimated parameters on the best model.",2019,
Development and temporal validation of a prognostic model for 1-year clinical outcome after decompression surgery for lumbar disc herniation,"Surgeons need tools to provide individualised estimates of surgical outcomes and the uncertainty surrounding these, to convey realistic expectations to the patient. This study developed and validated prognostic models for patients undergoing surgical treatment of lumbar disc herniation, to predict outcomes 1 year after surgery, and implemented these models in an online prediction tool. Using the data of 1244 patients from a large spine unit, LASSO and linear regression models were fitted with 90% upper prediction limits, to predict scores on the Core Outcome Measures Index, and back and leg pain. Candidate predictors included sociodemographic factors, baseline symptoms, medical history, and surgeon characteristics. Temporal validation was conducted on 364 more recent patients at the same unit, by examining the proportion of observed outcomes exceeding the threshold of the 90% upper prediction limit (UPL), and by calculating mean bias and other calibration measures. Poorer outcome was predicted by obesity, previous spine surgery, and having basic obligatory (rather than private) insurance. In the validation data, fewer than 12% of outcomes were above the 90% UPL. Calibration plots for the model validation showed values for mean biasâ€‰<â€‰0.5 score points and regression slopes close to 1. While the model accuracy was good overall, the prediction intervals indicated considerable predictive uncertainty on the individual level. Implementation studies will assess the clinical usefulness of the online tool. Updating the models with additional predictors may improve the accuracy and precision of outcome predictions. These slides can be retrieved under Electronic Supplementary Material.",2020,European Spine Journal
Fatty acid composition indicating diverse habitat use in coral reef fishes in the Malaysian South China Sea,"BackgroundIn order to understand feeding ecology and habitat use of coral reef fish, fatty acid composition was examined in five coral reef fishes, Thalassoma lunare, Lutjanus lutjanus, Abudefduf bengalensis, Scarus rivulatus and Scolopsis affinis collected in the Bidong Island of Malaysian South China Sea.ResultsProportions of saturated fatty acids (SAFA) ranged 57.2% 74.2%, with the highest proportions in fatty acids, the second highest was monounsaturated fatty acids (MUFA) ranged from 21.4% to 39.0% and the proportion of polyunsaturated fatty acids (PUFA) was the lowest ranged from 2.8% to 14.1%. Each fatty acid composition differed among fishes, suggesting diverse feeding ecology, habitat use and migration during the fishesâ€™ life history in the coral reef habitats.ConclusionsDiets of the coral fish species might vary among species in spite of that each species are living sympatrically. Differences in fatty acid profiles might not just be considered with respect to the diets, but might be based on the habitat and migration.",2015,Biological Research
Predicting clinical variables from neuroimages using fused sparse group lasso,"Predictive models in which neuroimage features serve as predictors and a clinical variable is modeled as the outcome are good candidates for clinical application because (1) they can exploit dependencies between predictor variables and thus potentially explain more variability in the outcome than a mass univariate approach, and (2) they allow inference at the individual level, such that a prediction can be obtained for a new individual whose data was not used to train the model. This dissertation proposes methods for neuroimaging prediction models that not only aim for predictive accuracy, but also seek interpretability and potential insight into the underlying pathophysiology of neuropsychiatric disorders. 
 
In the first part of this dissertation we propose the fused sparse group lasso penalty, which encourages structured, sparse, interpretable solutions by incorporating prior information about spatial and group structure among voxels. We derive optimization steps for fused sparse group lasso penalized regression using the alternating direction method of multipliers algorithm. With simulation studies, we demonstrate conditions under which fusion and group penalties together outperform either of them alone. We then use fused sparse group lasso to predict continuous measures from resting state magnetic resonance imaging data using the Autism Brain Imaging Data Exchange dataset. In the second part of this dissertation we use fused sparse group lasso to predict age from multimodal neuroimaging data in a sample of cognitively normal adults aged 65 and older. In general, we show how the incorporation of prior information via the fused sparse group lasso penalty can enhance the interpretability of neuroimaging predictive models while also yielding good predictive performance. 
 
Public health significance: Psychiatric disorders and neurological diseases such as Alzheimer's present a large public health burden. As of yet, there have been relatively few translations of basic neuroscience findings to clinical applications in psychiatry. Prediction models using neuroimaging data can potentially help clinicians with diagnosis and prediction of prognosis and treatment response. Establishing interpretable neuroimaging-based biomarkers can improve our understanding of the neurobiological mechanisms underlying neuropsychiatric disorders and suggest approaches for prevention and treatment.",2018,
Knowledge Specialization in PhD Student Groups âˆ—,"Researchers have argued that specialization within groups yields productivity gains. We evaluate this statement with a focus on groups of PhD students. Using an established technique in computer science called Latent Dirichlet Allocation, we construct a novel measure of the dispersion of PhD studentsâ€™ research interests based on their dissertation abstracts. We then relate this measure to PhD group publications. For our study, we use a rich dataset on groups of PhD students who studied at a major Swiss university, during the 1993-2008 period. We find robust evidence that within-group knowledge specialization is associated with a larger number of publications. However, when specialization increases beyond a critical level, it hinders the groupâ€™s publication output. We interpret these results as an indication that gains, in the amount of research output, can be achieved if PhD students specialize according to their comparative advantages. However, beyond a certain level, knowledge specialization has a detrimental impact on research output, due to increasing communication costs and an increased likelihood of conflict insurgence. Managerial relevance statement: Our study makes an important contribution to understanding the implications of within-group knowledge specialization on the productivity of knowledge-intensive groups. We argue that knowledge specialization generates benefits to a research group in terms of increased output because it allows the group members to specialize in those research areas for which they have a comparative advantage. However, knowledge specialization also involves communication costs and favors the insurgence of conflicts among group members. Hence, when the head of a research group sets the optimal level of knowledge specialization for her group, she has to solve a âˆ—We are indebted to Paula Stephan, Peter Thompson, Marie Thursby, Jerry Thursby, and two anonymous reviewers for insightful comments and suggestions. We also thank Alberto Galasso, Ramesh Nallapati, Henry Sauermann, and seminar participants at the REER conference, Georgia Institute of Technology, Atlanta, November 2010, for their valuable comments. Mark Steyvers and Tom Griffiths kindly shared with us the Matlab Topic Modeling Toolbox for applying Latent Dirichlet Allocation. Tatiana Benavides and Eloisa De Santiago provided outstanding research assistance. Conti gratefully acknowledges support from the Hal and John Smith Chair in Entrepreneurship for support via a TI:GER Postdoctoral Fellowship and the Swiss National Science Foundation (Fellowship for Prospective Researchers n. 118734). Visentin gratefully acknowledges support from the University of Lugano and the Swiss National Science (Foundation Fellowship for Prospective Researchers n. 125573). â€ Scheller College of Business, Georgia Institute of Technology, GA 30308, Atlanta, USA, annamaria.conti@scheller.gatech.edu â€¡Dept. of Math & CS., Emory University, GA 30322, USA, odenas@emory.edu Â§Chair in Economics and Management of Innovation, EPFL, CH-1015, Lausanne, Switzerland, fabiana.visentin@epfl.ch",2013,
New synonymy between Philopterus antarcticus and Saemundssonia nivea (Phthiraptera: Philopteridae),"Abstract A new synonymy is proposed between Philopterus antarcticus Wood, 1937 and Saemundssonia nivea Timmermann, 1956 (both with type host Pagodroma nivea (Forster, 1777)). It is based on the examination and comparison of the type specimens of both nominal species, as well as several additional samples of Saemundssonia lice from Pagodroma nivea and Thalassoica antarctica (Gmelin, 1789). The present status of the senior synonym is Saemundssonia (Saemundssonia) antarctica (Wood, 1937).",1994,New Zealand Journal of Zoology
Malnutrition in HIV-Infected Children Is an Indicator of Severe Disease with an Impaired Response to Antiretroviral Therapy,"This observational study aimed to describe immunopathogenesis and treatment outcomes in children with and without severe acute malnutrition (SAM) and HIV-infection. We studied markers of microbial translocation (16sDNA), intestinal damage (iFABP), monocyte activation (sCD14), T-cell activation (CD38, HLA-DR) and immune exhaustion (PD1) in 32 HIV-infected children with and 41 HIV-infected children without SAM prior to initiation of antiretroviral therapy (ART) and cross-sectionally compared these children to 15 HIV-uninfected children with and 19 HIV-uninfected children without SAM. We then prospectively measured these markers and correlated them to treatment outcomes in the HIV-infected children at 48 weeks following initiation of ART. Plasma levels of 16sDNA, iFABP and sCD14 were measured by quantitative real time PCR, ELISA and Luminex, respectively. T cell phenotype markers were measured by flow cytometry. Multiple regression analysis was performed using generalized linear models (GLMs) and the least absolute shrinkage and selection operator (LASSO) approach for variable selection. Microbial translocation, T cell activation and exhaustion were increased in HIV-uninfected children with SAM compared to HIV-uninfected children without SAM. In HIV-infected children microbial translocation, immune activation, and exhaustion was strongly increased but did not differ by SAM-status. SAM was associated with increased mortality rates early after ART initiation. Malnutrition, age, microbial translocation, monocyte, and CD8 T cell activation were independently associated with decreased rates of CD4% immune recovery after 48 weeks of ART. SAM is associated with increased microbial translocation, immune activation, and immune exhaustion in HIV-uninfected children and with worse prognosis and impaired immune recovery in HIV-infected children on ART.",2018,AIDS Research and Human Retroviruses
Comment on article by Polson and Scott,"Polson and Scottâ€™s paper presents the enlightening observation that the standard SVM can be embedded into a statistical latent variable model. This is aligned with other recent work, in which the penalty term in the convex optimization for several popular non-Bayesian models has been replaced by a prior distribution in order to develop an alternative Bayesian approach. See, for example, the Bayesian lasso model by Park and Casella (2008) and Hans (2009), and the Bayesian bridge regression model by Armagan (2009). Following the work of Andrews and Mallows (1974) and West (1987), the prior distributions used in these methods are expressed as scale mixtures of normal distributions. For example, in bridge regression (Frank and Friedman 1993), which includes both ridge regression (Hoerl and Kennard 1970) and lasso (Tibshirani 1996) as special cases, the regression parameters are estimated by minimizing the penalized residual sum of squares (using centered data),",2011,Bayesian Analysis
Etude de la qualitÃ© physico-chimique et biologique des eaux du fleuve Niger Ã  Niamey,"Le fleuve Niger est le recepteur principal des rejets dâ€™eaux usees de la ville de Niamey, capital du Niger, provenant des activites industrielles, domestiques, hospitalieres et agricoles. La quantite des dechets solides produits chaque annee est estimee a 273 750 tonnes. Or, les eaux du fleuve sont utilisees entre autres pour lâ€™alimentation en eau potable de Niamey et pour lâ€™agriculture irriguee. Les eaux souterraines qui alimentent le fleuve Niger, se degradent au fil des annees au voisinage de Niamey a cause de lâ€™infiltration des eaux issues de la pollution urbaine ainsi que des latrines et fosses sceptiques. La presente etude vise a evaluer la qualite des eaux du fleuve Niger en se basant sur la physico-chimique et les communautes de macroinvertebres. 36 taxons de macroinvertebres ont ete recoltes le long du fleuve. La description de ces taxons montre une variation de la structure des communautes caracterisee par une baisse de la richesse taxonomique en aval des points de rejet. La presence des taxons comme, Melania sp., les familles de Syrphidae et Culicidae indique une deterioration de la qualite des eaux due a la matiere organique dans certains sites proches des points de rejet. En revanche, la presence de Thraulus sp., Elassoneuria sp., Afronurus sp., Centroptiloides sp., Adenophlebia sp., Dipseudopsis sp. et Neoperla sp., reflete une eau de meilleure qualite dans les sites de reference situes en amont de tous les points de rejet. Lâ€™analyse canonique des correspondances revele que, lâ€™oxygene dissous, le phosphore total, les orthophosphates, le pH et la Demande Chimique en Oxygene (DCO) sont les principaux facteurs qui expliquent de maniere significative (P<0,05) la distribution des taxons le long du fleuve Niger a Niamey.",2009,International Journal of Biological and Chemical Sciences
"Guerra Racial e NaÃ§Ã£o na Gran ColÃ´mbia caribenha, Cartagena, 1810-1832","Enquanto que a maioria dos historiadores remete a origem das atuais relacoes raciais a escravidao colonial, Marixa Lasso argumenta que foi durante a Era das Revolucoes das lutas anticoloniais americanas que nacoes com historias semelhantes de colonialismo, escravidao e racismo desenvolveram distintos imaginarios raciais modernos. Em particular, examina-se a origem da ideologia nacionalista de igualdade e harmonia racial (o mito da democracia racial, conforme a denominacao do seculo XIX), durante as guerras de independencia hispano-americanas. Sua analise enfoca a Gran Colombia, uma das regioes-chave na luta pela independencia hispano-americana, onde a guerra transformou o imaginario racial de duas maneiras. A guerra propiciou a ideia de igualdade racial unindo a forca emocional do patriotismo, transformando-a numa ideologia nacionalista que transcendia diferencas partidarias e regionais. Ao mesmo tempo, o fantasma de outro tipo de guerra, a â€œguerra de racasâ€, criou diferencas fundamentais entre o que se constituia como um discurso racial legitimo e um discurso racial ilegitimo. O medo da guerra de racas restringiu as acoes politicas dos afro-descendentes e limitou suas oportunidades para denunciar a permanencia de persistentes preconceitos e padroes de discriminacoes informais.",2010,Estudos Ibero-americanos
Essays in volatility estimation based on high frequency data,"Based on high-frequency price data, this thesis focuses on estimating the realized covariance and the integrated volatility of asset prices, and applying volatility estimation to price jump detection. The first chapter uses the LASSO procedure to regularize some estimators of high dimensional realized covariance matrices. We establish theoretical properties of the regularized estimators that show its estimation precision and the probability that they correctly reveal the network structure of the assets. The second chapter proposes a novel estimator of the integrated volatility which is the quadratic variation of the continuous part in the price process. This estimator is obtained by truncating the two-scales realized variance estimator. We show its consistency in the presence of market microstructure noise and finite or infinite activity jumps in the price process. The third chapter employs this estimator to design a test to explore the existence of price jumps with noisy price data. Basandonos en datos de precios de alta frecuencia, esta tesis se centra en la estimacion de la covarianza realizada y la volatilidad integrada de precios de activos, y la aplicacion de la estimacion de la volatilidad para la deteccion de saltos en los precios. El primer capitulo utiliza el procedimiento LASSO para regularizar algunos estimadores de matrices de covarianza realizada de alta dimension. Establecemos propiedades teoricas de los estimadores regularizados que muestran su precision de estimacion y la probabilidad de que revelen correctamente la estructura de red de los activos. En el segundo capitulo se propone un nuevo estimador de la volatilidad integrada que es la variacion cuadratica de la parte continua en el proceso de precios. Este estimador se obtiene truncando el estimador de varianza realizado en dos escalas. Demostramos su consistencia en presencia de ruido de microestructura del mercado y saltos de actividad finitos o infinitos en el proceso de precios. El tercer capitulo emplea este estimador para disenar un test para explorar la existencia de saltos en los precios con ruido.",2017,
"Stratigraphy and paleoenvironment of the Quemo Co Formation in Shengli River area,northern Tibet","Recently abundant silicified wood was discovered in the Quemo Co Formation along the Shengli River section in Shengli River area,northern Tibet.In addition,certain amounts of bivalves(e.g.,Astarte delicata Fan,A.cf.voltzii Goldfuss,Pleuromya sp.,Protocardia sp.,Modiolus sp.,Neomiodon sp.,and Chlamys sp.),spores and pollen grains(e.g.,Cyathidites,Deltoidospora,Neoraistrickia and Classopallis) were also found in this section.A detailed investigation along the section was performed to reconstruct the paleoenvironment during Quemo Co deposition.The magma emplacement age of the Nadi Kangri volcanic rocks underlying the Quemo Co Formation is ca.205-220 Ma,representing the early sedimentary age of the Quemo Co Formation.The Quemo Co strata are overlain conformably by the middle Jurassic Buqu strata.Therefore,the sedimentary age of the Quemo Co Formation should be early-middle Jurassic.The Quem Co Formation is composed chiefly of quartz sandstone and conglomerate intercalated with minor micritic limestone.The basal units are typically conglomeratic with the characteristics of alluvial and fluvial sedimentation.These units are overlain by quartz sandstone intercalated with micritic limestone containing salt,brackish and fresh water bivalve fossils,thus considered to be a delta environment.Subsequently,these strata were overlain by restricted platform limestone,indicating a progradational sequence of transition from continental to marine facies.The composition of palynofloras from Quemo Co strata suggests that the climate of the Shengli River region belonged to a sub-humid tropical to sub-tropical zone during the deposition of silicified wood.",2010,Geology in China
Estimating TTC for wind farm integrated power systems based on nonparametric regression analytics,"Assessing security margin of operation is vital in situation awareness for power systems with centralized wind farm integration. Total transfer capability (TTC) can be used as an indicator referring to the maximal loadability of transmission corridors. However, the calculation of TTC considering wind generation is a computation-intensive procedure. In order to assess TTC, an estimation approach based on nonparametric regression analytics is presented which takes into account clustering, feature confirmation, samples generation and group Lasso regression modeling. The estimated result is comparable to the performance of conventional techniques such as artificial neural network (ANN). However, the novelty of this approach lies in that it provides explicit spline functions showing the correlation between the selected features and the TTC value. In addition, the spline expression for every single feature against TTC is obtained, revealing highly nonlinear sensitivity of the related parameters. A numerical example is presented using the modified New England 39-bus test system.",2016,2016 IEEE Power and Energy Society General Meeting (PESGM)
Post-Transcriptional Regulation of Gene Expression in the Plasminogen Activation System,Abstract The urokinasemediated plasminogen activation (PA) system has been shown to play a key role in cell migration and tissue invasion by regulating both cellassociated proteolysis and cellcell and cellmatrix interactions. The expression and activity of the components of this complex system are strictly regulated. The control of the expression occurs both at transcriptional and posttranscriptional levels. This review is focused on the posttranscriptional regulation of gene expression of all components of the PA system.,2002,
The Geometry of Sparse Analysis Regularization,"Analysis sparsity is a common prior in inverse problem or machine learning including special cases such as Total Variation regularization, Edge Lasso and Fused Lasso. We study the geometry of the solution set (a polyhedron) of the analysis l1-regularization (with l2 data fidelity term) when it is not reduced to a singleton without any assumption of the analysis dictionary nor the degradation operator. In contrast with most theoretical work, we do not focus on giving uniqueness and/or stability results, but rather describe a worst-case scenario where the solution set can be big in terms of dimension. Leveraging a fine analysis of the sub-level set of the regularizer itself, we draw a connection between support of a solution and the minimal face containing it, and in particular prove that extremal points can be recovered thanks to an algebraic test. Moreover, we draw a connection between the sign pattern of a solution and the ambient dimension of the smallest face containing it. Finally, we show that any arbitrary sub-polyhedra of the level set can be seen as a solution set of sparse analysis regularization with explicit parameters.",2019,arXiv: Optimization and Control
Composite quantile regression and variable selection of the partial linear single-index models,"In this paper, we propose a composite minimizing average check loss estimation(CMACLE)method for the composite quantile regression(CQR)of the partial linear single-index model(PLSIM)by local linear method. Based on constructive approach, the estimators by CMACLE are able to achieve the best convergence rate. The asymptotical normalities of the estimators are also derived. Meanwhile, the asymptotic efficiency of the CQR estimation relative to the mean regression are investigated. Further more, we propose a variable selection method for the CQR of PLSIM by combining the CMACLE procedure with the adaptive LASSO penalized method. The oracle properties of the proposed variable selection method are also established. Simulations with various non-normal errors and a real data analysis are conducted to assess the finite sample property of the proposed estimation and variable selection methods.",2014,
Russia's healthcare system: in need of modernisation.,Russiaâ€™s health system is both inefficient and inequitable. Sergey Shishkin and Vasiliy Vlassov describe the challenges it faces and the governmentâ€™s plans for reform,2009,BMJ
"Glassop, Jack Lawson - Biographical entry - The Robert Menzies Collection: A Living Library","Glassop, Jack Lawson - Biographical entry - The Robert Menzies Collection: A Living Library - The Robert Menzies Collection: A Living Library is a biographical and bibliographical database documenting more than 4000 books from the personal collection of Sir Robert Gordon Menzies held at the University of Melbourne Library.",2014,
"La stazione San Pasquale della metropolitana di Napoli. Costruzione, monitoraggio ed analisi dei comportamenti osservati.","Il tema trattato nel presente lavoro di tesi riguarda il comportamento di scavi profondi a cielo aperto sotto falda in zone densamente urbanizzate. 
Negli ultimi decenni la tendenza a recuperare gli spazi sotterranei nelle citta ormai sature di costruzioni rende lâ€™argomento di grande attualita e oggetto di dibattito allâ€™interno della comunita scientifica nazionale e internazionale. 
Lâ€™incremento demografico delle grandi citta comporta problemi di traffico e di inquinamento, cio spinge le pubbliche amministrazioni a potenziare i trasporti pubblici ampliando e/o creando nuove linee metropolitane. Affinche il trasporto su gomma venga disincentivato e la qualita di vita nelle citta affollate subisca dei benefici e indispensabile che le stazioni si trovino in una posizione baricentrica rispetto alle zone di maggiore affollamento, vicino a edifici civili e monumenti.
La comprensione dei meccanismi deformativi degli scavi e delle opere di sostegno, la loro interazione con il tessuto urbano circostante e le capacita previsionali del comportamento di tali opere diventano cruciali per condizionarne la fattibilita o incidere in maniera significativa sui tempi e sui costi di realizzazione.
Il lavoro di ricerca qui presentato cerca di portare un contributo sia riguardo alla comprensione del comportamento di grandi scavi a cielo aperto sia alla valutazione della capacita previsionale degli strumenti di analisi attualmente disponibili, prestando molta attenzione anche ad aspetti tecnologici in grado di giocare un ruolo non trascurabile. La tesi documenta in maniera accurata la case history completa relativa allâ€™esecuzione della stazione metropolitana San Pasquale a Napoli dedotta da una meticolosa attivita di monitoraggio, relazioni di cantiere e visite tecniche. In particolare vengono descritti in maniera dettagliata il progetto della stazione, la sequenza costruttiva e le informazioni ottenute dalle diverse indagini in situ e in laboratorio.
Particolare interesse e stato dedicato ai meccanismi deformativi delle strutture a sostegno dello scavo e del terreno circostante indotti dalle lavorazioni; questi infatti potrebbero causare cedimenti, rotazioni e distorsioni in grado di comportare gravi danni agli edifici limitrofi anche fino al collasso. 
Sono state inoltre eseguite analisi FEM a ritroso al fine di riprodurre i comportamenti monitorati.",2016,
Haptics-Assisted 3 D Lasso Drawing for Tracts-of-interest Selection in DTI Visualization,"We present a new haptics-assisted 3D lasso drawing interface for selecting tracts-of-interest (TOI) in diffusion tensor imaging (DTI) in fishtank virtual reality (VR). This interface brings TOI selection tasks into 3D stereo VR with higher-input bandwidth devices. In the system, the 6D input Phantom device lets the user make selections by drawing a smooth 3D lasso with haptics constraint assistance directly in the 3D space. The hand tracker lets the user use hand gestures to rotate and zoom the model. Users also reported that making selections by drawing 3D lassos is easy, as it resembles pointing out structures to a collaborator with their fingers but has higher precision. Users also remarked that VR helped them appreciate the three-dimensional structure of the fiber tracts more easily, and they gained more confidence in identifying the structures and the area they project in the brain. Working in the VR environment reduces the navigation time of the TOI selection task, a key challenge in TOI selection tools. Users were able to segment out tortuous structures that are often time-consuming to select using traditional rigidly shaped volume-of-interest (VOI) fiber pathway selection tools.",2008,
The significance of endo-ultrasonography in the preoperative management of patients with (early) pancreatic cancer,"s / Pancreatology 526 Objectives. Alcohol is a risk factor for acute pancreatitis. In our previous two year follow up abstinence protected for recurrences. Our aim was to further determine recurrence of pancreatitis and later pancreatic function in patients who quit drinking after the first episode of alcoholassociated pancreatitis. Materials andmethods: Out of the total of 120 patients with their first alcohol-associated pancreatitis, 23 (20 M, 3 F; age median 47 (27â€“60) years) met the inclusion criteria for abstinence during the follow up. The criteria for abstinence were alcohol consumption less than 24 grams per twomonths (self-estimated) which is in line with questionnaires detecting alcohol consumption and dependency (Alcohol Use Disorders Identification Test, AUDIT < 8 and Short Alcohol Dependence Data, SADD < 9). Recurrent attacks of acute pancreatitis were studied. Smoking, body-mass index and laboratory tests detecting heavy use of alcohol were recorded. Blood and fecal tests were studied to assess endocrine and exocrine pancreatic function. Results: During a mean follow up time of 4.8 (2â€“9) years and total of 111 patient years therewere no recurrent attacks of acute pancreatitis. Two patients had diabetes prior to and two just after the first episode of acute pancreatitis. One patient demonstrated new onset diabetes during the follow up at 1.5 years. One patient showed low elastase activity at 2 and another at 3 years, but no-one later on. Conclusions: Abstinence after the first acute alcohol-associated pancreatitis protects from recurrent attacks and seems to decrease the risk for pancreatic dysfunction.",2012,Pancreatology
Formation of the Lassoing Curve for Graphics,"Abstract:The formation of Lassoing curve in the software of graphics treatment is described inthis paper. From the viewpoint of Lassoing dot forming protruding or concave polygon, the accept-ance or rejection of Lassoing dot, the parameter of curve and the connection of Bezier curve arestudied. On the basis of theoretical study, the Lassoing curve for graphics is formed.",2002,Journal of Dalian University
"One-carbon metabolism, cognitive impairment and CSF measures of Alzheimer pathology: homocysteine and beyond","BackgroundHyperhomocysteinemia is a risk factor for cognitive decline and dementia, including Alzheimer disease (AD). Homocysteine (Hcy) is a sulfur-containing amino acid and metabolite of the methionine pathway. The interrelated methionine, purine, and thymidylate cycles constitute the one-carbon metabolism that plays a critical role in the synthesis of DNA, neurotransmitters, phospholipids, and myelin. In this study, we tested the hypothesis that one-carbon metabolites beyond Hcy are relevant to cognitive function and cerebrospinal fluid (CSF) measures of AD pathology in older adults.MethodsCross-sectional analysis was performed on matched CSF and plasma collected from 120 older community-dwelling adults with (nâ€‰=â€‰72) or without (nâ€‰=â€‰48) cognitive impairment. Liquid chromatography-mass spectrometry was performed to quantify one-carbon metabolites and their cofactors. Least absolute shrinkage and selection operator (LASSO) regression was initially applied to clinical and biomarker measures that generate the highest diagnostic accuracy of a priori-defined cognitive impairment (Clinical Dementia Rating-based) and AD pathology (i.e., CSF tau phosphorylated at threonine 181 [p-tau181]/Î²-Amyloid 1â€“42 peptide chain [AÎ²1â€“42] >0.0779) to establish a reference benchmark. Two other LASSO-determined models were generated that included the one-carbon metabolites in CSF and then plasma. Correlations of CSF and plasma one-carbon metabolites with CSF amyloid and tau were explored. LASSO-determined models were stratified by apolipoprotein E (APOE) Îµ4 carrier status.ResultsThe diagnostic accuracy of cognitive impairment for the reference model was 80.8% and included age, years of education, AÎ²1â€“42, tau, and p-tau181. A model including CSF cystathionine, methionine, S-adenosyl-L-homocysteine (SAH), S-adenosylmethionine (SAM), serine, cysteine, and 5-methyltetrahydrofolate (5-MTHF) improved the diagnostic accuracy to 87.4%. A second model derived from plasma included cystathionine, glycine, methionine, SAH, SAM, serine, cysteine, and Hcy and reached a diagnostic accuracy of 87.5%. CSF SAH and 5-MTHF were associated with CSF tau and p-tau181. Plasma one-carbon metabolites were able to diagnose subjects with a positive CSF profile of AD pathology in APOE Îµ4 carriers.ConclusionsWe observed significant improvements in the prediction of cognitive impairment by adding one-carbon metabolites. This is partially explained by associations with CSF tau and p-tau181, suggesting a role for one-carbon metabolism in the aggregation of tau and neuronal injury. These metabolites may be particularly critical in APOE Îµ4 carriers.",2017,Alzheimer's Research & Therapy
