title,abstract,year,journal
Percutaneous closure for iatrogenic atrial septal defect composed of a hole with slit fenestration and patent foramen ovale after pulmonary vein isolation,"A 66-year-old man underwent pulmonary vein isolation (PVI) for atrial fibrillation. He had history of corpulmonale. Transthoracic echocardiography (TTE) before PVI revealed dilated right heart chamber and tricuspid regurgitation. Transesophageal echocardiography (TEE) before PVI revealed a short, slit-like patent foramen ovale (PFO) with continuous left-to-right shunt (Fig. 1a). PVI was performed using a â€˜single-puncture 3 sheaths methodsâ€™. We used an 8.5-Fr Agilis NxT sheath (Abbott, Chicago, IL, USA), 8.5Fr Swartz Braided SL0 sheath (Abbott), and 8.0-Fr Swartz Braided SL0 sheath (Abbott). First, the 8.5-Fr Agilis NxT sheath unintentionally crossed the PFO to the left atrium. Hence, the other sheaths were placed into the left atrium after septal puncture using a conventional Brockenbrough needle. PVI was successfully performed by double LASSO technique using LASSO catheters (Biosense-Webster, Diamond Bar, CA, USA). Two months after PVI, the patient was re-admitted to our hospital for decompensated biventricular failure. TEE revealed a bidirectional shunt through the septal defect (ASD) composed of a hole with slit fenestration and the PFO (Fig. 1b, c). The defect size was 10.8 Ã— 5.7 mm, measured by 3-dimensional (3D)-TEE (Fig. 1d). Mean pulmonary arterial pressure (mPAP) and pulmonary capillary wedge pressure were 31 and 11 mmHg, respectively. Qp/Qs was 2.2, calculated by right heart catheterization (RHC). We performed percutaneous device closure for iatrogenic ASD and PFO by 12-mm Amplatzer Septal Occluder (Abbott; Fig. 1e, f). Iatrogenic ASD (iASD) is a common complication of transcatheterization performed transseptally [1, 2]. In addition, it is well documented that percutaneous closure for iASD is effective procedure. However, we suggest that PVI be carefully performed as iASD may become",2019,Cardiovascular Intervention and Therapeutics
Graftaneurysmen als Langzeitkomplikation einer Polyesterprothese und deren Management,"ZusammenfassungEinleitungEin materialassoziiertes echtes Aneurysma nach frÃ¼herer Prothesenverwendung zur arteriellen Rekonstruktion meist bei PAVK ist eine seltene, ernst zu nehmende Komplikation.Zielsetzung und MethodeZiel der vorliegenden kompakten KurzÃ¼bersicht ist, im Rahmen einer systematischen Literaturanalyse zu Nichtanastomosenaneurysmen in Dacron-Prothesen sowie den gewonnenen spezifischen Erfahrungen im erfolgreichen klinischen Fallmanagement das seltene Krankheitsbild eines echten Prothesenaneurysmas und seiner befundgerechten Versorgung inkl. eines reprÃ¤sentativen Kasus darzustellen.Ergebnisse (komplexe befund- und patientenassoziierte Eckpunkte und Fall)Ausgewertet wurden letztlich 20Â Publikationen von ursprÃ¼nglich 321 initial eruierten Quellen seit 1995. Am hÃ¤ufigsten traten Pseudoaneurysmen bei gestrickten Polyesterprothesen im femoropoplitealen Bereich nach durchschnittlich 12,9Â Jahren auf. In ungefÃ¤hr einem Drittel der beschriebenen FÃ¤lle fanden sich 2 und mehr Aneurysmen in den Dacron-Prothesen. Histologische und elektronenmikroskopische Untersuchungen beschreiben Ã¼berwiegend FilamentbrÃ¼che und FremdkÃ¶rperreaktionen. In mehr als der HÃ¤lfte der FÃ¤lle erfolgte die Resektion des Aneurysmas und die Rekonstruktion durch ein Interponat, nachrangig waren die Komplettentfernung und endovaskulÃ¤re Therapie.ReprÃ¤sentativer KasusBei einem 49-jÃ¤hrigen Patienten wurde 19Â Jahre nach Anlage eines P1-Dacron-Bypasses duplexsonographisch und komplementÃ¤r MR-angiographisch ein echtes Prothesenaneurysma am rechten Oberschenkel diagnostiziert, das erfolgreich mit einem Interponat mittels 8â€‘mm-Dacron-Prothese (Intergard Synergy Knitted, InterVascular GmbH, Bensheim, Deutschland) versorgt wurde.SchlussfolgerungDie Genese echter Prothesenaneurysmen ist noch immer nicht hinreichend geklÃ¤rt. Sie gehÃ¶ren â€“ wenn auch selten â€“ zum Profil von SpÃ¤tkomplikationen und sollten im postoperativen Dekadenintervall im diagnostisch-bildgebenden Verlaufsscreening mit abgeklÃ¤rt werden, wenn die frÃ¼here arterielle Rekanalisation/Rekonstruktion sequenziell nach endovaskulÃ¤rer Intervention und venenbasierter Rekonstruktion nicht anders als mit Prothesenmaterial erfolgen konnte.AbstractIntroductionAÂ material-associated true aneurysm after previous use of aÂ vascular prosthesis for arterial reconstruction mostly in peripheral arterial occlusion disease (PAOD) is considered aÂ rare but serious complication.Aim and methodThe aim of the compact brief review was to describe the rare finding of aÂ true aneurysm of a prosthesis and its diagnosis-specific care including aÂ representative scientific case report, based on selected topic-related references from the medical literature as well as the specific experiences obtained from the successful clinical management in single cases.Results (complex key points associated with patient and clinical findings and case presentation)Out of initially 321 references found in the literature search, 20 articles published after 1995 were finally evaluated. Most frequently, pseudoaneurysms of knitted polyester prostheses at the femoropopliteal segment occurred on average after approximately 12.9Â years. In one third of the cases two or more aneurysms of Dacron prostheses were described. Histological and electron microscopy investigations revealed mainly breakage of filaments and foreign body reactions. In more than half of the patients, the aneurysm was resected and for reconstruction an interposition graft was implanted. Complete removal of the prosthesis and endovascular treatment were only second choice.Representative caseAÂ 49-year-old male patient underwent aÂ femoropopliteal P1 prosthetic bypass of the right leg in 1997. After 19Â years aÂ true aneurysm of the prosthesis was diagnosed in the right thigh using duplex ultrasonography and complementary magnetic resonance angiography (MRA). This was successfully treated with resection of the aneurysm and insertion of an 8â€‘mm Dacron prosthesis (Intergard Synergy Knitted, InterVascular, Bensheim, Germany).ConclusionThe development of true aneurysms of prostheses has not yet been satisfactorily clarified. This belongs to the profile of late complications, even if rarely and should be controlled after aÂ postoperative interval of approximately one decade. This should be carried out by diagnostic imaging follow-up screening if the previous arterial recanalization/reconstruction could not be performed sequentially following endovascular intervention and venous-based reconstruction, other than with prosthetic material.",2017,Der Chirurg
Sparse Tensor Discriminant Color Space for Face Verification,"As one of the fundamental features, color provides useful information and plays an important role for face recognition. Generally, the choice of a color space is different for different visual tasks. How can a color space be sought for the specific face recognition problem? To address this problem, we propose a sparse tensor discriminant color space (STDCS) model that represents a color image as a third-order tensor in this paper. The model cannot only keep the underlying spatial structure of color images but also enhance robustness and give intuitionistic or semantic interpretation. STDCS transforms the eigenvalue problem to a series of regression problems. Then one spare color space transformation matrix and two sparse discriminant projection matrices are obtained by applying lasso or elastic net on the regression problems. The experiments on three color face databases, AR, Georgia Tech, and Labeled Faces in the Wild face databases, show that both the performance and the robustness of the proposed method outperform those of the state-of-the-art TDCS model.",2012,IEEE Transactions on Neural Networks and Learning Systems
Harmoniously Raised Salmon | Sustainable Salmon Farming | Verlasso,"Harmoniously Raised Fish. â€œItâ€™s not wild-caught and itâ€™s not farmedâ€”itâ€™s a new category, Verlasso is setting the bar for the new food revolution.",2012,
"Stringeld theory,non-com m utative C hern-Sim ons theory and Lie algebra cohom ology","M otivated by noncom m utativeChern-Sim onstheory,weconstructan innite classofeld theoriesthatsatisfy the axiom sofW itten's stringeld theory. Theseconstructionshaveno propagating open string degreesoffreedom .W e dem onstrate the existence ofnon-trivialclassicalsolutions. W end W ilson loop-like observablesin theseexam ples. I.IN T R O D U C T IO N",2001,
Exhaust gas treatment system,"System zum Behandeln von Abgas von einem Motor mit einem Gehause, das eine Einlassoffnung und eine Auslassoffnung aufweist und einen Stromungsweg zwischen der Einlassoffnung und der Auslassoffnung definiert, einem Fluidbehandlungselement, das in dem Stromungsweg des Gehauses angeordnet ist und zum Behandeln von Abgas ausgebildet ist, einem Rohr, das mit zumindest der Einlassoffnung oder der Auslassoffnung des Gehauses in Fluidverbindung steht, wobei das Rohr eine erste Offnung mit einer ersten Achse und eine zweite Offnung mit einer zweiten, im Wesentlichen senkrecht zu der ersten Achse stehenden Achse aufweist, wobei die erste Offnung einen ersten Querschnitt mit einem Innendurchmesser aufweist, die zweite Offnung einen im Allgemeinen langlichen zweiten Querschnitt mit einer lichten Weite und einer Innenlange aufweist, wobei die Innenlange des zweiten Querschnitts des Rohrs kleiner als der Innendurchmesser des ersten Querschnitts des Rohrs ist, und die lichte Weite des zweiten Querschnitts groser als der Innendurchmesser des ersten...",2008,
Wavelet based hyperspectral image restoration using spatial and spectral penalties,In this paper a penalized least squares cost function with a new spatial-spectral penalty is proposed for hyper- spectral image restoration. The new penalty is a combination of a Group LASSO (GLASSO) and First Order Roughness Penalty (FORP) in the wavelet domain. The restoration criterion is solved using the Alternative Direction Method of Multipliers (ADMM). The results are compared with other restoration methods where the proposed method outperforms them for the simulated noisy data set based on Signal to Noise Ratio (SNR) and visually outperforms them on a real degraded data set.,2013,
William Henry Glasson and the First Hundred Years of Federal Compensation for Service Connected Disability in America,"Everyone who has studied the early history of United States federal military pensions knows William Henry Glassonâ€™s Federal Military Pensions in the United States. Published in 1918, it remains the standard work on the subject. But readers with a specific interest in the early history of compensation for service connected disability may find themselves desiring more detail and more continuity than Glasson found room for in a book whose scope is so wide. This paper grew out of my desire to know more about the early legislation that defined Americaâ€™s way of compensating those who became disabled fighting our wars. It contains summaries of more than 30 resolutions and acts.",2013,
Upper airways obstruction due to retrosternal goiter in a patient with myasthenia gravis,"Myasthenia gravis is an autoimmune disorder of the neuromuscular junction with fluctuating muscle weakness. One of the most frequent and serious symptoms of this disease is the involvement of respiratory muscles [1]. The presence of dyspnea implies a careful management of the patient, in order to avoid respiratory failure [2]. We report the case of a 76-year-old patient who was admitted to our hospital with a 4-month history of mild dysphagia, ptosis, weakness of neck muscles and difficulty in breathing on exertion. She reported progressive fatigue. Symptomatology fluctuating during the day, and worse in the last week. She referred dyspnea especially during the night when maintaining supine position. Her history included hypertensive cardiomyopathy, chronic atrial fibrillation and she was treated with anticoagulants. One son had a positive anamnesis for thyroid disease. Neurological examination revealed ptosis on the right side, orbicularis oculi, and neck muscles weakness. She showed mild proximal upper and lower muscle weakness. Routine blood tests were normal. A provisional diagnosis of myasthenia gravis was made. A test for antibodies against acetylcholine receptors (AchR) was highly positive (44 nmol/l; norm \ 0.25) and repetitive nerve stimulation performed in proximal muscles (trapezius and nasalis) showed a decrement [18%, confirming the diagnosis. Serum TSH, fT3, fT4, and anti-thyroid antibodies were negative. The patient was treated with neostigmine ev and highdose intravenous immunoglobulin infusion, and an immunosuppressive therapy with azatioprine was started. Although she presented a stable improvement of muscle strength, ptosis and dysphagia after a week, she continued to present dyspnea that appeared only in supine position. To asses a disfunction of respiratory muscles, 3 and 5 Hz repetitive stimulation of phrenic nerve [3] were performed, resulted normal. Pulmonary function tests revealed a mild obstruction. Cardiologic assessment documented the absence of heart failure or left ventricular disfunction. CT scans of the chest were negative for anterior mediastinal masses, but revealed a retrosternal intrathoracic multinodular thyroid goiter, resulting in tracheal compression (Fig. 1). The patient initially responded well to conventional treatments, with a good recovery in muscle strength, particularly charged to muscles with bulbar innervation, except for the persistence of orthopnea. Typical presentation of symptoms in our case led to a prompt diagnosis, supported by antibodies testing and neurophysiological studies. The presence of large substernal goiter can cause compression of several mediastinal structures including the trachea and upper airways [4], resulting in progressive respiratory failure. Many studies reported a high prevalence of orthopnea and tidal expiratory flow limitation [5] in patients with non-toxic intrathoracic goiters, and variation in respiratory function depending on postural changes were observed by several authors. Our patient had a rare association between respiratory failure resulting from the myasthenia gravis and retrosternal intrathoracic euthyroid goiter, with tracheal compression. The apparent lack of response to treatment with the F. Poglio I. Paolasso Y. Falcone S. Grimaldi D. Cocito (&) Neurologia IV, Dipartimento di Neuroscienze, AOU San Giovanni Battista, Via Cherasco 15, 10126 Turin, Italy e-mail: dariococito@yahoo.it",2009,Neurological Sciences
PW 1593â€…Characteristics and risk factors of physical activity-related injury (PARI) among chinese undergraduate students,"Background University students might be relatively physically active and tend to experience physical activity-related injury (PARI) under the current global campaign to promote physical activity (PA). However, scarce is known about the problem of PARI and its associated factors amongst university students thought it has been firmly appreciated for children and adolescents. Objective This study, supported by the National Natural Science Foundation of China (No. 31640038), aimed to explore the characteristics of PARI and its risk factors among university students in two Chinese cities (namely Shantou, Guangdong and Jinan, Shandong). Methods A cross-sectional study was conducted in four universities, where 1421 students Year 1â€“3 were selected randomly and invited to complete the questionnaires during April and May via the one-on-one investigation after their completion of the baseline survey in March and April, 2017. Information of socio-demographics, PA involvement, risk-taking behaviors, and PARI experience in the past 12 months and its related characteristics were collected. The group Lasso and multivariate logistic regression were performed to identify risk factors for PARI. Findings Totally, 486 PARIs were reported by 289 students, with an overall incidence rate of 0.82 injuries/1000 exposure hours of PA participation. Most injuries involved the lower extremities, were newly occurring and medically treated injuries, occurred in outdoor PA (skating, football and basketball particularly) and non-contact situations, with sprain and strain being the major injury types. Over half of the injured (52.1%) experienced an inactivity period of 2 days or above. Significant differences were seen between males and females. PARI was associated with city, gender, study year, club membership, higher vigorous-intensity PA (VPA) volume, and antisocial behaviors. Conclusion and policy implications The above data reinforce the necessary of implementing conditioning and practical programs to underpin the injury mechanism to prevent university students from PARI and maximize the benefits of PA.",2018,Injury Prevention
The effect of miniaturization and galvanic separation of EEG sensor devices in an auditory attention detection task,"Recent technological advances in the design of concealable miniature electroencephalography (mini-EEG) devices are paving the way towards 24/7 neuromonitoring applications in daily life. However, such mini-EEG devices only cover a small area and record EEG over much shorter inter- electrode distances than in traditional EEG headsets. These drawbacks can potentially be compensated for by deploying a multitude of such mini-EEG devices and then jointly processing their recorded EEG signals. In this study, we simulate and investigate the effect of using such multi-node EEG recordings in which the nodes are galvanically separated from each other, and only use their internal electrodes to make short- distance EEG recordings. We focus on a use-case in auditory attention detection (AAD), and we demonstrate that the AAD performance using galvanically separated short-distance EEG measurements is comparable to using an equal number of long- distance EEG measurements if in both cases the electrodes are optimally placed on the scalp. To this end, we use a channel selection method based on a modified version of the least absolute shrinkage and selection operator (LASSO) technique, viz. the group-LASSO, in order to find these optimal locations.",2018,2018 40th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)
Riqualificazione dellâ€™area di MirafÃ¬ori: proposta progettuale per la realizzazione di orti urbani,"Questa tesi di laurea propone un progetto a livello urbano per la riqualificazione di unâ€™area di tipo metropolitano situata nella zona di Mirafiori Sud. Questa porzione di territorio presenta molti nodi critici a livello territoriale urbano: edilizia economica popolare di basso livello, disagi di tipo sociale, strade di scorrimento difficilmente attraversabili, zone con accessi negati, mancanza quasi totale di funzioni di tipo ricreativo. 
Altro elemento caratterizzante e il torrente Sangone con le sue sponde molto degradate, le discariche, e gli orti abusivi. 
Per quanto concerne le caratteristiche climatiche essenziali, la temperatura media annua e di 12,5Â°C mentre le precipitazioni si attestano intorno ai 750 millimetri annui. 
Sotto il profilo urbanistico, il P.R.G.(Piano Regolatore Generale) di Torino individua lâ€™intera area con destinazione a parco (P 29) e caratterizza tutto il territorio interessato come â€œspazi pubblici a parco, per il gioco e lo sportâ€. 
Dopo lo studio di tutta lâ€™area caratterizzata dal percorso del Po, si e individuato un intervento di riqualificazione che ha la propria collocazione all'internoo della Circoscrizione 10 della Citta di Torino e piu precisamente nella parte piu antica del quartiere Mirafiori sud. 
Il suo obiettivo primario e quello di realizzare, attraverso unâ€™approfondita bonifica dei siti, un parco fluviale che colleghi in modo panoramico e qualificato il parco Colonnetti con il parco del Boschetto di Nichelino o Miraflores ed il verde della residenza sabauda di Stupinigi, consentendo di sviluppare lâ€™ipotesi di un allestimento che possa anche dare al Mausoleo della Bela Rosin lâ€™importanza che merita, conferendole una forza attrattiva. Tutte le aree interessate dal presente progetto risultano di proprieta comunale. 
Le aree di progetto ricadono, ai sensi di quanto contenuto nel Piano per lâ€™Assetto Idrogeologico (P.A.I.), prevalentemente in fascia B e in parte in fascia C. 
Trattandosi di interventi in ambito fluviale compresi in parte nella fascia di 150 metri dalle sponde, essi necessitano di autorizzazione ai sensi dell'art.l comma c della legge 431/1985, recepita nel T.U. nÂ°490/99 (Disposizioni legislative in materia di Beni Culturali e Ambientali). Complessivamente la qualita del paesaggio risulta nel complesso scarsa in conseguenza delle condizioni di diffuso degrado e abbandono riscontrabili sullâ€™intera area. 
Purtroppo le citta, oggi, hanno perso molto di quella logica culturale e industriale che anticamente le rendeva indispensabili e addirittura desiderabili. Esse sono ormai quasi soltanto i luoghi dove la maggior parte di noi vive, non avendo piu spazi di liberta e civilta, diventando semplici agglomerati di edifici, centri industriali e di servizi e nel peggiore dei casi, rovine post industriali. 
Alla luce dei fatti appare evidente che cosi come lâ€™uomo ha creato le citta cosi ha cercato di aprirsi una via di fuga da esse. 
Considerato quindi che la maggior parte dei cittadini, spesso, desidererebbe vivere in campagna, (che idealmente rappresenta il luogo dove ritrovare un contatto con la natura, essenziale per il proprio benessere), si puo tentare di definire un percorso in grado di rispondere a questa aspirazione, ma soprattutto di creare citta maggiormente sostenibili. A questo proposito sarebbe necessario rivedere le attuali politiche di pianificazione urbana, rompendo con la tendenza a sviluppare insediamenti compatti (in genere a scapito della presenza di aree verdi) e contro interessi estremamente diversificati e radicati. 
In attesa del cambiamento prospettato e auspicato, si possono tentare altre strade che valorizzino responsabilita e iniziative autonome e sviluppino una trama di spazi verdi fortemente interconnessa col tessuto edilizio, sociale, economico e ambientale. 
Sarebbero quindi indispensabili orti diffusi nell'ottica di migliorare la qualita urbana, per assicurare un futuro di stabilita ed evitare il collasso e soprattutto di ricreare quelle relazioni umane che sono sempre state il fulcro della vita cittadina (la citta e prima di tutto un luogo di relazioni umane). 
Quel che si vuole qui proporre e, percio, solo una riflessione sulle modalita e tecniche di agricoltura urbana, nei loro aspetti pratici e nelle implicazioni specifiche, mostrandone potenzialita e benefici, soprattutto evidenziando come il cambiamento non nasca solo da grandi iniziative e forti istituzioni, ma anche dalle persone, nuovamente responsabili della produzione del proprio cibo e della definizione dei propri spazi, coscienti dell'importanza della sostenibilita di ogni gesto, anche il piu semplice e della condivisione.",2013,
Performance guarantees for sparse regression-based unmixing,"Sparse regression-based unmixing has received much attention in recent years; however, its theoretical performance has not been explored in the literature. In this work, we present theoretical guarantees for the performance of a sparse regression based unmixing (in short, sparse unmixing) implemented in the form of a Lasso optimization with non-negativity constraints. We provide a sufficient condition required for the exact recovery of the endmembers and validate it both theoretically and through experiments. In cases in which the condition is not verified, we explore the performance of sparse unmixing in relation to the exact recovery coefficient (ERC).",2015,2015 7th Workshop on Hyperspectral Image and Signal Processing: Evolution in Remote Sensing (WHISPERS)
"Diet and prey consumption of Antarctic petrels Thalassoica antarctica at Svarthamaren, Dronning Maud Land, and at sea outside the colony","Abstract The diet of the Antarctic petrel Thalassoica antarctica was studied during two seasons at Svarthamaren, an inland colony in Dronning Maud Land, Antarctica, and in the pack ice off the coast of Svarthamaren. The most important food (wet mass) at Svarthamaren was crustaceans (67%), fish (29%) and squid (5%); however, individuals collected in the pack ice took mostly fish (87%). The prey composition and lengths of prey are comparable to what has been documented in other studies on this species. Estimates of food consumption by birds breeding at Svarthamaren (ca. 250,000 pairs) suggest that approximately 6500 tonnes of crustaceans, 2800 tonnes of fish and 435 tonnes of squid are consumed during the breeding season. The annual consumptions of these birds are estimated to be 34,100 tonnes of crustaceans, 14,700 tonnes of fish, and 2300 tonnes of squid. Satellite telemetry data indicate that Antarctic petrels from Svarthamaren may fly more than 3000â€‰km during one foraging trip, and thus may cover a huge ocean area to obtain their prey.",1998,Polar Biology
A Fast Em Algorithm for Quadratic Optimization Subject to Convex Constraints,"Convex constraints (CCs) such as box constraints and linear inequal- ity constraints appear frequently in statistical inference and in applications. The problems of quadratic optimization (QO) subject to CCs occur in isotonic regres- sion, shape-restricted non-parametric regression, variable selection (via the lasso algorithm and bridge regression), limited dependent variables models, image recon- struction, and so on. Existing packages for QO are not generally applicable to CCs. Although EM-type algorithms may be applied to such problems (Tian, Ng and Tan (2005)), the convergence rate/speed of these algorithms is painfully slow, especially for high-dimensional data. This paper develops a fast EM algorithm for QO with CCs. We construct a class of data augmentation schemes indexed by a 'work- ing parameter' r (r 2 R), and then optimize r over R under several convergence criteria. In addition, we use Cholesky decomposition to reduce both the number of latent variables and the dimension, leading to further acceleration of the EM. Standard errors of the restricted estimators are calculated using a non-parametric bootstrapping procedure. Simulation and comparison are performed and a complex multinomial dataset is analyzed to illustrate the proposed methods.",2007,
Raman-Spektra von GlÃ¤sern,"ZusammenfassungEs werden die Raman-Spektra einiger Glassorten der Firma Schott & Gen., Jena, untersucht. Im Gegensatz zu den bisher vorliegenden spÃ¤rlichen Messungen anderer Autoren wird fÃ¼r jede Glassorte ein individuelles Spektrum von zum Teil scharfen, zum Teil breiten Raman-Linien gefunden. â€” Eine neuartige Erscheinung ist eine an die PrimÃ¤rlinie direkt anschlieÃŸende kontinuierliche Bande, die fÃ¼r jede Glassorte eine andere Struktur besitzt und nach langen Wellen mit einer scharfen Grenze abbricht.",1935,Zeitschrift fÃ¼r Physik
Controlling the false discoveries in LASSO.,The LASSO method estimates coefficients by minimizing the residual sum of squares plus a penalty term. The regularization parameter Î» in LASSO controls the trade-off between data fitting and sparsity. We derive relationship between Î» and the false discovery proportion (FDP) of LASSO estimator and show how to select Î» so as to achieve a desired FDP. Our estimation is based on the asymptotic distribution of LASSO estimator in the limit of both sample size and dimension going to infinity with fixed ratio. We use a factor analysis model to describe the dependence structure of the design matrix. An efficient majorization-minimization based algorithm is developed to estimate the FDP at fixed value of Î». The analytic results are compared with those of numerical simulations on finite-size systems and are confirmed to be correct. An application to the high-throughput genomic riboavin data set also demonstrates the usefulness of our method.,2017,Biometrics
"2D interpretation of vertical electrical soundings: application to the Sarantaporon basin (Thessaly, Greece)","A large-scale vertical electrical sounding (VES) survey was applied at the basin of Sarantaporon, Elassona in order to study the tectonic and hydrogeological setting of the area. A large number of VES was obtained on a near-regular grid and data were initially processed with 1D inversion algorithm. Since some of the dense measured soundings were collinear, it was possible to combine 1D sounding data and produce 2D data sets which were interpreted using a fully 2D inversion algorithm. 2D geoelectrical models were in very good agreement with the existing drilling information of the area. 2D interpretation results were combined to produce pseudo-3D geoelectrical images of the subsurface. Resulting geoelectrical interpretations are in very good agreement with the existing geological information and reveal a relatively detailed picture of the basin's lithology. Further, the results allowed us to obtain new, and verify existing, structural information regarding the studied area. Overall, it is concluded that 2D interpretation of 1D VES measurements can produce improved subsurface geophysical images and presents a potential useful tool for larger scale geological investigations especially in the case of reprocessing existing VES data sets.",2012,Journal of Geophysics and Engineering
On the conditions used to prove oracle results for the Lasso,"Oracle inequalities and variable selection properties for the Lasso in linear models have been established under a variety of different assumptions on the design matrix. We show in this paper how the different conditions and concepts relate to each other. The restricted eigenvalue condition (Bickel et al., 2009) or the slightly weaker compatibility condition (van de Geer, 2007) are sufficient for oracle results. We argue that both these conditions allow for a fairly general class of design matrices. Hence, optimality of the Lasso for prediction and estimation holds for more general situations than what it appears from coherence (Bunea et al, 2007b,c) or restricted isometry (Candes and Tao, 2005) assumptions.",2009,Electronic Journal of Statistics
"Royal Myconian Hotel and Spa, Mykonos - Cuba Holidays","Overlooking its beautiful private sandy beach and the Aegean Sea, this magnificent hotel is the epitome of luxury and recreation under the Greek sun. Features of the hotel include a fantastic spa area with Thalasso therapy, 2 excellent restaurants, 3..",2015,
Study the influence of temperature on activity of fructosyltransferases by strain Leuconostoc mesenteroides Lm 17,"Correspondence: Veselin Bivolarski Department of Biochemistry and Microbiology, Plovdiv University, 24, Tzar Assen, Str., 4000 Plovdiv, Bulgaria. Tel.:+359 32 261323 e-mail: bivolarski@uni-plovdiv.bg ABSTRACT In the present work we studied the enzyme reaction of extracellular and cellassociated fructosyltransferase from Leuconostoc mesenteroides Lm 17 at different temperatures in order to estimate their influence on the enzyme activity. We measured the enzyme activity at a temperature range from 30Â°C to 45Â°C in the presence of 10% raffinose as a specific substrate for fructosyltransferases (FTFs). The highest extracellular and cell-associated FTF activities were detected at different temperatures â€“ 0,29 U/mg at 30Â°C and 0.72 U/mg at 40Â°C, respectively. We did not detect extracellular FTF activity at 35Â°C. At 45Â°C a strain Lm 17 retained only 10% of the maximum enzyme activity detected at 40Â°C. We found that the studied strain produces mainly cell-associated FTFs which were 71% of the total FTF activity and are more stable at higher temperature. The received results were compared to detected extracellular and cell-associated FTF activities for the referent strain NRRL B-1149. In order to compare the type of produced FTFs from Lm 17 with referent strains Leuconostoc mesenteroides NRRL B-1149, NRRL B-512F and ATCC 8293, which are known as FTF producers, we performed in situ analysis after SDSPAGE of extracellular and cell-associated enzyme fractions. The in situ analysis after Periodic Acid Schiffâ€²s staining procedure showed that all strains produce comparable FTFs with molecular weights corresponding to 120 kDa and 86 kDa.",2012,
[Correction of the Hansen claw hand using direct Zancolli lasso procedures and 2 of its variations].,"The procedure of the Zancolli ""Lasso"" or V direct Zancolli uses a flexor superficialis tendon which after a distal section is turned inside out and is fixed on itself after forming a loop around the proximal pulley of the sheath of the flexor. The mode of distal fixation being the same, the authors also study two different methods which resort either to one tendon for two, three or four fingers, or only to one strip of the flexor tendon for one finger. 45 cases of this kind of operation are reported. In the most important series in which the principle procedure has been used, the results are good in 80% of the mobile claws and average in 70% of the stiffened claws. The cases operated according to the two different methods, less numerous, give approximately the same results. The suggested indications are in favour of the changes in the procedure.",1986,Acta leprologica
AB1005 Multiple Modeling Methods of Administrative Data Yield Consistent Results but Limited Ability To Predict Rheumatoid Arthritis Disease Activity in US Veterans,"Background Epidemiologic research would be significantly enhanced if accurate and reliable methods were available to assess rheumatoid arthritis (RA) disease activity using administrative data. The VA rheumatoid arthritis (VARA) registry is a prospective observational cohort that collects RA disease activity including the 28 joint count disease activity score (DAS28) and clinical disease activity index (CDAI). VA administrative data are available and can be employed to develop models to estimate RA disease activity measured by DAS28 and CDAI. Objectives 1. Use administrative data to develop models that predict disease activity. 2. Assess the accuracy of the model under different conditions including defining administrative variables as continuous (CON) and/or categorical (CAT) and stratifying by different disease durations. 3. Describe the accuracy of the models for predicting disease activity for both DAS28 and CDAI. Methods US Veterans with RA enrolled in the VARA registry without cancer, organ transplantation, or other autoimmune diseases were included in the model if they were enrolled in VA with one year of administrative data available before the first DAS28. We identified 1,275 administrative data elements with suspected association with disease activity for prediction modeling. The least absolute shrinkage and selection operator (LASSO) was used for variable selection and model development. A series of LASSO models were developed that varied the input variables. Variables were required to have â‰¥1% prevalence in the cohort to be included in model selection. Sub-analysis was also performed in patients with â‰¤2 years and â‰¤5 years of disease duration. Results There were 1,582 US Veterans with RA who fulfilled enrollment criteria. The average age was 62.7Â±11.0 years, 91% male, with a disease duration 13.7Â±12.1 years with 78% and 74% seropositive for rheumatoid factor and anti-CCP antibodies respectively. The adjusted r-square for the six models tested ranged from 0.20â€“0.24 for DAS28 and 0.17 to 0.24 for CDAI. When stratified by disease duration, the r-square associations for patients with and without â‰¤2 and â‰¤5 years of RA duration were 0.29â€“0.31 versus 0.22â€“0.27 for DAS28 and CDAI respectively. Conclusions The multiple models tested yielded very similar results with limited association of predicted disease activity with actual measured disease activity by DAS28 and CDAI in VARA. The use of CON versus CAT variables, multiple definitions for disease activity, and limitation of disease duration to early RA did drastically affect prediction accuracy. Future research should investigate additional strategies to collect components of disease activity measures directly from medical records. Disclosure of Interest G. Cannon Grant/research support from: Amgen, C.-C. Teng: None declared, N. Accortt Shareholder of: Amgen, Employee of: Amgen, D. Collier Shareholder of: Amgen, Employee of: Amgen, M. Trivedi Shareholder of: Amgen, Employee of: Amgen, B. Sauer Grant/research support from: Amgen",2016,Annals of the Rheumatic Diseases
