title,abstract,year,journal
Discovery and characterization of a novel C-terminal peptide carboxyl methyltransferase in a lassomycin-like lasso peptide biosynthetic pathway,"Lasso peptides belong to a peculiar family of ribosomally synthesized and post-translationally modified peptides (RiPPs)â€”natural products with an unusual isopeptide-bonded slipknot structure. Except for assembling of this unusual lasso fold, several further post-translational modifications of lasso peptides, including C-terminal methylation, phosphorylation/poly-phosphorylation, citrullination, and acetylation, have been reported recently. However, most of their biosynthetic logic have not been elucidated except the phosphorylated paeninodin lasso peptide. Herein, we identified two novel lassomycin-like lasso peptide biosynthetic pathways and, for the first time, characterized a novel C-terminal peptide carboxyl methyltransferase involved in these pathways. Our investigations revealed that this new family of methyltransferase could specifically methylate the C terminus of precursor peptide substrates, eventually leading to lassomycin-like C-terminal methylated lasso peptides. Our studies offer another rare insight into the extraordinary strategies of chemical diversification adopted by lasso peptide biosynthetic machinery and predicated two valuable sources for methylated lasso peptide discovery.",2019,Applied Microbiology and Biotechnology
Adaptive L1/2 Shooting Regularization Method for Survival Analysis Using Gene Expression Data,A new adaptive Lâ‚/â‚‚ shooting regularization method for variable selection based on the Cox's proportional hazards mode being proposed. This adaptive Lâ‚/â‚‚ shooting algorithm can be easily obtained by the optimization of a reweighed iterative series of Lâ‚ penalties and a shooting strategy of Lâ‚/â‚‚ penalty. Simulation results based on high dimensional artificial data show that the adaptive Lâ‚/â‚‚ shooting regularization method can be more accurate for variable selection than Lasso and adaptive Lasso methods. The results from real gene expression dataset (DLBCL) also indicate that the Lâ‚/â‚‚ regularization method performs competitively.,2013,The Scientific World Journal
Contemporary Arab Women Writers: Cultural Expression in Context,"Anastasia Valassopoulosâ€™s study sets itself the ambitious aim of wresting Arab womenâ€™s writing from some of the reductive frameworks that have hampered existing criticism in order to read literary texts at once for their formal experimentation and for their theoretical innovation. The book opens with the observation that Arab womenâ€™s texts have too often been read appreciatively and condescendingly, with a lack of proper conceptual analysis. Valassopoulosâ€™s response to this deficiency is to assess her chosen works as â€œcultural expression in contextâ€, which means that she pays due attention to their socio-political contexts without reducing the works to these contexts, and that she also explores the ways in which they engage with wider issues. Refusing to overemphasise questions of faith and ethnicity, for example, she argues that her texts should be read â€œfor their experiences of location, cultural influence, the expression of national identity, the experience of sexuality, the performance of gender roles and the interrogation of and responses to colonial discourse and postcolonial theoryâ€ (p. 4). This broad understanding of context not just as the socio-political backdrop, but also the whole arena of theoretical and cultural considerations that impact on Arab women writers leads to a series of highly intelligent, dynamic and engaging readings. There is no specific agenda or hobby horse guiding this study, then, but a commitment to the complexity of the texts themselves, together with a subtle grasp of the range of critical debates with which they can be seen to engage. The first chapter focuses on the notion of womenâ€™s writing, and serves both as a lucid introductory framework for the readings that follow and as a provocative dialogue with feminist studies more broadly. Valassopoulos examines a series of existing approaches to Arab womenâ€™s writing and identifies the pitfalls of various sorts of feminist criticism. She reveals, for example, the dangers of applying too specific a feminist framework to Arab literature, since this can result in the misapplication of Western feminist modes of thinking (such as a focus on the individual) on the Arab context. Conversely, however, she notes that there is no contestatory â€œArab feminismâ€ as such, since the very term has been associated with â€œthe Westâ€ in contradistinction to â€œthe Eastâ€, and, in any case, â€œthere is still â€˜no fully acceptableâ€™ term for feminism or feminist in Arabicâ€ (p. 20). Moreover, feminist post-colonial theory, which sets out precisely to deal with these sorts of issues, has, according to Valassopoulos, still JOURNAL FOR CULTURAL RESEARCH VOLUME 16 NUMBER 2â€“3 (APRILâ€“JULY 2012)",2012,Journal for Cultural Research
From the skin-depth equation to the inverse RFEC sensor model,"In this paper, we tackle the direct and inverse problems for the Remote-Field Eddy-Current (RFEC) technology. The direct problem is the sensor model, where given the geometry the measurements are obtained. Conversely, the inverse problem is where the geometry needs to be estimated given the field measurements. These problems are particularly important in the field of Non-Destructive Testing (NDT) because they allow assessing the quality of the structure monitored. We solve the direct problem in a parametric fashion using Least Absolute Shrinkage and Selection Operation (LASSO). The proposed inverse model uses the parameters from the direct model to recover the thickness using least squares producing the optimal solution given the direct model. This study is restricted to the 2D axisymmetric scenario. Both, direct and inverse models, are validated using a Finite Element Analysis (FEA) environment with realistic pipe profiles.",2016,"2016 14th International Conference on Control, Automation, Robotics and Vision (ICARCV)"
Markers of Neuroinflammation Associated with Alzheimerâ€™s Disease Pathology in Older Adults,"BACKGROUND: In vitro and animal studies have linked neuroinflammation to Alzheimerâ€™s disease (AD) pathology. Studies on markers of inflammation in subjects with mild cognitive impairment or AD dementia provided inconsistent results. We hypothesized that distinct blood and cerebrospinal fluid (CSF) inflammatory markers are associated with biomarkers of amyloid and tau pathology in older adults without cognitive impairment or with beginning cognitive decline. OBJECTIVE: To identify blood-based and CSF neuroinflammation marker signatures associated with AD pathology (i.e. an AD CSF biomarker profile) and to investigate associations of inflammation markers with CSF biomarkers of amyloid, tau pathology, and neuronal injury. DESIGN/METHODS: Cross-sectional analysis was performed on data from 120 older community-dwelling adults with normal cognition (n = 48) or with cognitive impairment (n = 72). CSF AÎ²1-42, tau and p-tau181, and a panel of 37 neuroinflammatory markers in both CSF and serum were quantified. Least absolute shrinkage and selection operator (LASSO) regression was applied to determine a reference model that best predicts an AD CSF biomarker profile defined a priori as p-tau181/AÎ²1-42 ratio >0.0779. It was then compared to a second model that included the inflammatory markers from either serum or CSF. In addition, the correlations between inflammatory markers and CSF AÎ²1-42, tau and p-tau181 levels were assessed. RESULTS: Forty-two subjects met criteria for having an AD CSF biomarker profile. The best predictive models included 8 serum or 3 CSF neuroinflammatory markers related to cytokine mediated inflammation, vascular injury, and angiogenesis. Both models improved the accuracy to predict an AD biomarker profile when compared to the reference model. In analyses separately performed in the subgroup of participants with cognitive impairment, adding the serum or the CSF neuroinflammation markers also improved the accuracy of the diagnosis of AD pathology. None of the inflammatory markers correlated with the CSF AÎ²1-42 levels. Six CSF markers (IL-15, MCP-1, VEGFR-1, sICAM1, sVCAM-1, and VEGF-D) correlated with the CSF tau and p-tau181 levels, and these associations remained significant after controlling for age, sex, cognitive impairment, and APOEÎµ4 status. CONCLUSIONS: The identified serum and CSF neuroinflammation biomarker signatures improve the accuracy of classification for AD pathology in older adults. Our results suggest that inflammation, vascular injury, and angiogenesis as reflected by CSF markers are closely related to cerebral tau pathology.",2016,Alzheimer's & Dementia
Ueber einige Iris-Arten des botanischen Gartens in Wien,"einen iihnlichon Fall stellt Krombho lz (Abbildung und Beschreibung essb., verd., g i f t . Schw. tab. 68, Fig. 13) yon Russula alutacea dar und Reich ard t besprach in Verhandl. zool.-bot. Ges. XVII. Band, pug. 317 dassolbe Vorkommen bei Boletus edulis. Immer handolte es sich in diesen Fallen jedoch um die Umbildung tier Hutoberseite in den Stiol junger Pilzo, wlihrend unsorem Falle dadurch ein gewissos Interosso zukommt, dass die Hutunterseito dieselbe Rolle spielt. Missbildungon yon Pfianzon k6nnon yon zweifachor Bodoutung soin. Entwoder sind sio dadatch yon Worth, dass sio morphologischo Vorhiiltnisse doutlich machen, die sonst nut schwor odor gar nicht zu erkonnon sind, odor sio orregou dadurch unser Interesso, dass an ihnon gowisso Bildungsgosotzo doutlichor hervortreten als an normalen Exemplaron. Wonn aus oinem Oowobsstiicko oines Pilzes, das sonst der Sporenerzougung dient, eino Wuchorung entsteht, die zu oinom neueu Individuum ausw~ichst, das dora frtihoron in allen Theilon vollkommon gleicht, d. h, ganz normal ontwickelt ist, so handelt es sich um ein Beispiol dot lotzton Art. hls oin solches m6chto ich datum auch die goschilderto Missbildung botrachton. Fiir die Entschoidung dor Frago, ob wit in den FruchtkOrporn der Hymenomyceten die Ergobnisso einos sexuellon Acres voruns sehon odor nicht, hat eino solcho Missbildung allordings nicht don Worth, den man ihr violleicht zumuthon mSchto, da sich oinorsoits bogroifiicherweiso die orsten Anlagon der secundiiron Fruchtk6rper nicht beobachton liesson, anderersoits abor ebonso Grfmdo sich geltend machen lasson ffir die Annahmo einor rein vegetativen Entwicklung, wio fiir die der Entstohung yon Bofruchtungsorganen an oinom abnormen Otto.",2005,Ã–sterreichische botanische Zeitschrift
"Palynological Assemblages of the Shahezi Formation in Changwu Area, North of Songliao Basin","Palynological fossils found in the Shahezi Formation in Changwu area are the most abundant of the same horizon in the north part of the Songliao Basin. It can be divided into two palynological assemblages in the study area from bottom to top: (1)î€ŠClassopollisî€‘Piceitesî€Š Ass. and (2)î€ŠLophotriletesî€‘Cicatricosisporitesî€Š Ass. The first palynological assemblage was characterized by high percentage gymnosperm pollens (71.3%ï½ž85.7%) which was mainly composed of î€Š Classopollis annulatus, Inaperturopollenitesî€Š sp., î€ŠPiceites î€Šsp., î€ŠPiceaepollenites î€Šsp., î€ŠPinuspollenites î€Šsp., etc., abundant fern spores î€ˆ(14.3%î€‰ï½ž28.3%) which included î€ŠCyathidites minor î€Š(0%ï½ž8.0%), î€ŠGranulatisporites î€Šsp.(0%ï½ž8.0%), î€ŠOsmundacidites welmnniiî€Š(4.0%ï½ž7.2%), î€ŠCicatricosisporites australiensis î€Š(0.8%ï½ž4.0%), etc. and no angiosperms. The second was characterized by high percentage fern spores (83.8%ï½ž85.0%) which was mainly composed of î€ŠGranulatisporites î€Šsp.(8.3%ï½ž25.2%), î€ŠLophotriletes î€Šsp.(13.3%ï½ž25.2%), î€ŠCicatricosisporites australiensisî€Š(1.8%ï½ž28.4%), î€ŠCyathidites minor î€Š(3.3%ï½ž15.3%), î€ŠConverrucosisporitesî€Š sp.(0%ï½ž12.6%), etc., abundant gymnosperm pollens (15.0%ï½ž16.2%) which included î€ŠClassopollis annulatusî€Š(0.9%ï½ž1.7%), î€ŠExesipollenites î€Šsp.(0%ï½ž3.3%), î€ŠPaleoconiferus î€Šsp.(0%ï½žî€ˆ2.7%)î€‰, etc. and no angiosperms. The character of the two assemblages is very clear and can be used to divide the strata. The age of the Shahezi Formation should be Early Cretaceous Valanginian-Hauterivian according to the palynological data. Some part might be of Barremian in age, although no angiosperm pollens have been found.",2003,Journal of Changchun University of Science and Technology
ReligiÃ¶sa friskolor : en fÃ¶rstudie,"Den har uppsatsen handlar om religiosa friskolor i Sverige och den ska genomforas enligt en viss teori och modeller skrivna av Maria Klasson Sundin, teologisk kandidat och doktorand i religionsfil ...",2009,
La Golden Hour Dalla Diagnosi Al Trattamento Dello Stroke Ischemico,"â€œLo stroke ischemicoâ€, la parola stessa induce allarmismo, preoccupazione e paura; â€œstrokeâ€, dallâ€™inglese â€œcolpoâ€ â€œattaccoâ€. Lâ€™ictus e un danno cerebrale che si verifica quando lâ€™afflusso di sangue diretto al cervello si interrompe improvvisamente per la chiusura o la rottura di unâ€™arteria. Nel primo caso si parla di infarto cerebrale o â€œstroke ischemicoâ€, che e la forma di piu frequente osservazione. Nel secondo caso invece, si parla di emorragia cerebrale o â€œictus emorragicoâ€, nonche la forma piu grave, poiche puo condurre alla morte nella maggior parte dei casi. Lâ€™obiettivo nello stroke ischemico e quello di sconfiggere il tempo, prima che esso provochi danni irreversibili. Il tempo regna padrone, soprattutto la prima ora , dal riconoscimento dei sintomi alla diagnosi il lasso di tempo non deve superare i 45-60 minuti, per permettere un tempestivo e adeguato trattamento nei limiti di tempo stabiliti.",2018,
Laser scanner per il disaster management in ingegneria,"L'articolo descrive le scelte metodologiche, gli strumenti e le fasi del rilievo di una imponente strutturaÂ reticolare di copertura che ha subito un collasso. In casi di eventi di tale importanza risulta di estremaÂ necessita il rilevamento e la documentazione dimensionalmente certa delle geometrie della struttura e degliÂ elementi strutturali che la compongono, sia per fini legali, di pianificazione degli interventi di recupero e perÂ ragioni assicurative",2007,
The Effect of Climate Variability on Main Components of Cow Milk in Iran,"The main purpose of this study is to assess the relationship between six bioclimatic indices for cattle (temperature humidity (THI), environmental stress (ESI), equivalent temperature (ESI), heat load (HLI), modified heat load (HLInew) and respiratory rate predictor(RRP)) and fundamental milk components (fat, protein, and milk yield) considering uncertainty. The climate parameters used to calculate the climate indices were taken from the NASA-Modern Era Retrospective-Analysis for Research and Applications (NASA-MERRA) reanalysis from 2002 to 2010. Cow milk data were considered for the same period from April to September when cows use natural pasture, with possibility for cows to choose to stay in the barn or to graze on the pasture in the pasturing system. The study is based on a linear regression analysis using correlations as a summarizing diagnostic. Bootstrapping is used to represent uncertainty estimation through resampling in the confidence intervals. To find the relationships between climate indices (THI, ETI, HLI, HLInew, ESI and RRP) and main components of cow milk (fat, protein and yield), multiple liner regression is applied. The least absolute shrinkage selection operator (LASSO) and the Akaike information criterion (AIC) techniques are applied to select the best model for milk predictands with the smallest number of climate predictors. Cross validation is used to avoid over-fitting. Based on results of investigation the effect of heat stress indices on milk compounds separately, we suggest the use of ESI and RRP in the summer and ESI in the spring. THI and HLInew are suggested for fat content and HLInew also is suggested for protein content in the spring season. The best linear models are found in spring between milk yield as predictands and THI, ESI,HLI, ETI and RRP as predictors with p-value < 0.001 and R2 0.50, 0.49. In summer, milk yield with independent variables of THI, ETI and ESI show the highest relation (p-value < 0.001) with R2 (0.69). For fat and protein the results are only marginal. It is strongly suggested that new and significant indices are needed to control critical heat stress conditions that consider more predictors of the effect of climate variability on animal products, such as sunshine duration, quality of pasture, the number of days of stress (NDS), the color of skin with attention to large black spots, and categorical predictors such as breed, welfare facility, and management system. This methodology is suggested for studies investigating the impacts of climate variability/change on food quality/security, animal science and agriculture using short term data considering uncertainty or data collection is expensive, difficult, or data with gaps.",2016,
"Sperm Economy in a Coral Reef Fish, Thalassoma Bifasciatum","In many coral reef fishes, males face the evolutionary problems of how to allocate sperm among frequent, daily mating in order to maximize the number of eggs they fertilize. A method is developed and tested for collecting and counting the number of sperm and eggs released during separate spawns of the coral reef fish Thalassoma bifasciatum. The method was used to examine the pattern of sperm allocation for pairâ€” and groupâ€”spawning males. The number of sperm released by pairâ€”spawning males varied positively with the number of eggs released by their female mates and with female body size. The data suggest that males economize on sperm release by providing the minimum amount of sperm needed to fertilize the egg clutch of the female partner. Fertilization efficiency (the number of eggs fertilized by a given number of sperm) was higher with large females than it was with small females. Males differed significantly among themselves in sperm output per spawn, with some males consistently releasing more sperm than other males with sameâ€”sized females. Maleâ€”male differences were not due to differences in male body size, quality of the spawning site, or the apparent degree of water movement. The number of sperm released per spawn did not decline throughout the daily spawning period, a pattern that disproved one but not all possible patterns of sperm depletion. In group spawns, the total number of sperm released and the number released per male were respectively 50 and 6 times the number released in pair spawns, on average. Both of these measures increased significantly with the clutch size of the spawning female. Overall, sperm production is probably sufficiently costly that males have been selected to allocate sperm carefully among their frequent daily spawns.",1994,Ecology
The Application of logistic model on Study the Influence Factors of Migrantsr Happiness Based on Group Lasso,"Migrants has made a great contribution in the process of urban development, carrying out in-depth research about the influence factors of migrants happiness is of great significance to promote the harmonious development of society. In this paper, based on CHIP2013 data about Migrants, Group Lasso-logistic model was used for variable selection and analyzing, and compared with the methods of full logistic model, forward and backward selection logistic model. The result shows that the Group Lasso-logistic model not only provides the effective sparse results, but the generalization ability is optimal.",2018,
What Is Left,"When did life's jagged edges puncture the ripe plum of your heart and dribble out a song of sweetness? I sat next to her, tossing question after question, but no lasso brought the distant, shining sphere of her life closer. Grandma, I know you were a midwife and mother. When were moments delivered to you, hot, slick, precious as newborn babes, your yearning made tangible? I wanted her song before it was lost, but I took off the detective's trench coat, draped it over her knobby stand of knuckles. There, in the pocket of her fist, was my answer. Not the one I wanted. It was not collectible or lasting, like polished stones from a velvet bag. Just my hand, miraculously being squeezed, as a heart invariably contracts on its own. An answer, simple as flesh memories are. One understood by all. Audio. Michael A. LaCombe, MD, Annals Associate Editor, reads ""What Is Left,"" by V. Burdick.",2014,Annals of Internal Medicine
Palynostratigraphy and vegetation history of the Triassicâ€“Jurassic transition in East Greenland,"We present a palynological study of a terrestrial Triassicâ€“Jurassic (Trâ€“J; c . 200â€‰Ma) boundary section at Astartekloft, East Greenland. We have generated a new palynostratigraphic scheme and vegetation history for this locality, and have integrated these with existing carbon isotope records. Samples for palynological analysis were collected from precisely the same stratigraphic horizons as plant macrofossils and samples used for geochemical analyses. Our results highlight four local sporomorph assemblage zones that are compositionally distinct from each other at Astartekloft. The extremely low abundance of Classopollis pollen in all samples, and the pronounced decline of Ricciisporites tuberculatus during the Late Rhaetian are notable features of the sporomorph record of Trâ€“J vegetation at Astartekloft. Correlation of Astartekloft and a marine Trâ€“J boundary section at St Audrieâ€™s Bay, UK, provides no support for the idea that extinction and diversity loss in terrestrial ecosystems preceded biotic change in marine ecosystems at the Trâ€“J. Instead, the available data support suggestions that the onset of the Trâ€“J biotic crisis was synchronous in terrestrial and marine environments. Peak extinction among plants at Astartekloft occurred relatively late in the sequence of events across the Trâ€“J, and may represent a response to long-term cumulative effects of volcanism at this time. Supplementary material Plates of selected sporomorphs recovered from Astartekloft and a full pollen diagram are available at www.geolsoc.org.uk/SUP18553.",2013,Journal of the Geological Society
Advances in variable selection and visualization methods for analysis of multivariate data,"This thesis concerns the analysis of multivariate data. The amount of data that is obtained from various sources and stored in digital media is growing at an exponential rate. The data sets tend to be too large in terms of the number of variables and the number of observations to be analyzed by hand. In order to facilitate the task, the data set must be summarized somehow. This work introduces machine learning methods that are capable of finding interesting patterns automatically from the data. The findings can be further used in decision making and prediction. The results of this thesis can be divided into three groups. The first group of results is related to the problem of selecting a subset of input variables in order to build an accurate predictive model for several response variables simultaneously. Variable selection is a difficult combinatorial problem in essence, but the relaxations examined in this work transform it into a more tractable optimization problem of continuous-valued parameters. The main contribution here is extending several methods that are originally designed for a single response variable to be applicable with multiple response variables as well. Examples of such methods include the well known lasso estimate and the least angle regression algorithm. The second group of results concerns unsupervised variable selection, where all variables are treated equally without making any difference between responses and inputs. The task is to detect the variables that contain, in some sense, as much information as possible. A related problem that is also examined is combining the two major categories of dimensionality reduction: variable selection and subspace projection. Simple modifications of the multiresponse regression techniques developed in this thesis offer a fresh approach to these unsupervised learning tasks. This is another contribution of the thesis. The third group of results concerns extensions and applications of the self-organizing map (SOM). The SOM is a prominent tool in the initial exploratory phase of multivariate analysis. It provides a clustering and a visual low-dimensional representation of a set of high-dimensional observations. Firstly, an extension of the SOM algorithm is proposed in this thesis, which is applicable to strongly curvilinear but intrinsically low-dimensional data structures. Secondly, an application of the SOM is proposed to interpret nonlinear quantile regression models. Thirdly, a SOM-based method is introduced for analyzing the dependency of one multivariate data set on another. Simila, T. (2007): Menetelmia muuttujien valintaan ja informaation visualisointiin moniulotteisen tietoaineiston analysoinnissa. Tohtorin vaitoskirja, Teknillinen korkeakoulu, Dissertations in Computer and Information Science, Raportti D22, Espoo, Suomi. Avainsanat: koneoppiminen, ulotteisuuden pienentaminen, regressio, informaation visualisointi, muuttujien valinta",2007,
Characterizing CD137 upregulation on NK cells in patients receiving monoclonal antibody therapy,"Background
In the era of personalized cancer medicine, identifying techniques for effectively matching patients to efficacious treatments is a critical step in the treatment process. The advent of anti-cancer immunotherapies necessitates novel approaches to biomarker identification beyond traditional genomic profiling. One promising approach is incorporation of nomograms into treatment decisions. Nomograms are prediction tools, based on statistical modeling, designed to predict treatment outcomes. As a first step toward developing a nomogram, we conducted analyses to predict CD137 expression of natural killer cells after monoclonal antibody (mAb) treatment.


Patients and methods
Patient, tumor and immune characteristics were collected from 199 patients with breast cancer (Nâ€‰=â€‰62), head/neck cancers (Nâ€‰=â€‰46) and non-Hodgkin's lymphoma (NHL) (Nâ€‰=â€‰91), who were receiving mAb therapy as part of clinical trials. The difference in CD137 expression before and after mAb therapy was assessed by flow cytometry. To evaluate those who respond to mAb therapy via increased CD137 expression, we applied classification and regression trees (CART), multivariable lasso regression tools and Random Forest.


Results
The CD137 expression was significantly different for each cancer type [mean (SD): Breast: 6.6 (6.5); Head/Neck: 11.0 (7.0); NHL: 7.5 (7.1), Pâ€‰<â€‰0.0001]. For breast cancer and NHL, FcR polymorphism and baseline CD137 expression were significant predictors of increased CD137 expression; for head/neck cancer, FcR polymorphism and age were significant predictors of increased expression.


Conclusions
Our preliminary results suggest that FcR polymorphism, pre-treatment CD137 expression and age are significant predictors of CD137 upregulation in patients. This study demonstrates that the development of a nomogram for therapy response is feasible. Further work validating our models in an independent cohort will provide the next steps in developing a nomogram that may be used to individualize this therapeutic approach for patients (NCT01114256).",2017,Annals of Oncology
Robustezza Di Sistemi Intelaiati Misti Acciaio-Calcestruzzo: Il Caso Di Collasso Di Una Colonna // Robustness Of Framed Steel-concrete Composite Systems: The Case Of A Column Collapse,"Negli ultimi anni, la ricerca di soluzioni costruttive finalizzate alla mitigazione dei danni causati da eventi eccezionali ha suscitato un 
grande interesse da parte della comunita scientifica internazionale. Tali azioni possono essere fronteggiate sia attraverso criteri di 
sovraresistenza che di ridondanza strutturale e la combinazione di questi criteri puo portare alla definizione di metodi di progetto 
efficaci ed economicamente efficienti. Uno dei principali obiettivi delle strategie di intervento e quello di realizzare sistemi strutturali 
in grado di attivare meccanismi di ridistribuzione dei carichi in modo che questi possano essere trasferiti, dalla parte danneggiata alla 
parte non danneggiata della struttura. Il lavoro svolto fa parte di un Progetto di Ricerca Europeo che ha l'obiettivo di definire nuovi 
criteri di progetto per strutture miste acciaio-calcestruzzo nei confronti di azioni eccezionali. La prima parte della ricerca si concentra 
sul comportamento di due telai 3-D nei confronti del collasso di una colonna interna. Due prove a scala reale saranno eseguite su una 
parte di queste strutture. Simulando il collasso completo di una colonna sara possibile studiare la ridondanza del sistema 
tridimensionale fornito dalla soletta attraverso l'attivazione delle forze membranali. Il presente articolo illustra lo studio preliminare 
condotto in fase di progetto delle prove. // The last years were characterized by a growing interest about the development of strategies for the mitigation of the damages caused 
by accidental events. Accidental actions can be resisted by residual strength and alternate load path methods and combination of 
these strategies can lead to an effective and cost efficient design procedure for progressive collapse mitigation by redistributing the 
loads within the structure. One of the main objective of these strategies is the development of structural systems able to activate 
mechanisms to transfer the loads from the damaged to the undamaged part of the structure. This paper illustrates the preliminary 
work carried on within a European Research Project, aimed at developing new design concepts for steel-concrete composite frames 
against accidental actions. The first part of the study investigates the behavior of two geometrically different steel-concrete 3-D 
composite frames subjected to the loss of an internal column. Two full-scale experimental tests will be performed on a part of these 
structure. By simulating the total loss of the impacted column, the experiments enable investigation of the redundancy of the 3-D slab 
system in terms of activation of membrane effects. The present paper presents the preliminary study for the design of the tests.",2014,
Graft Recovery Estimation at Transplantation (GREAT) Algorithm Identifies the Most Important Risk Factors for Primary Graft Dysfunction for Heart Transplantation,"Purpose Primary Graft Dysfunction (PGD) is the most prevalent cause of one-month mortality following heart transplant(1). With the increase need to use marginal donor, because of the limited pool of donor available, an algorithm to predict PGD following heart transplantation could help identify marginal donors that are still suitable for transplantation. Methods 64 patients who underwent heart transplantation procedure without the use of organ care system were analyzed. PGD was defined as described before (2) and was present in 21. Donor, procedural and Recipient factors were run in an machine learning algorithm with lasso regression based on the coordinate descent technique provided by the glmnet algorithm. The predictive algorithm was generated for the outcome Primary Graft Dysfunction by continuous cross-referencing and re-sampling. Depending on the importance and distribution of each predictor in the model was assigned a score. The sum score was tested in a ROC-analysis with optimal cut-off calculated Results The following variables were found to be high risk to develop PGD (in descendant order): Cardiopulmonary bypass time, units of red blood cells given, cold ischemia time, cardioplegia amount, Time from brain death to recovery, Troponin T level in donor, diabetes in recipient and post-op creatinine level were left for the final algorithm. Scores were assigned in proportion to the weight given to them in the algorithm.). A ROC- analyze for the prediction of PGD showed a AUC (95% conf interval) 0.93(0.86-0.99). The optimal cut off was determined at 10 (0-29) Conclusion GREAT score can intra -operatively be used to prepare the transplantation team for who needs post-procedural support.",2019,Journal of Heart and Lung Transplantation
Thenucleotide sequence oftheubiquitous repetitive DNAsequence Blcomplementary tothe mostabundant class ofmousefold-back RNA,"Threecopiesof a highlyrepetitiveDNA sequenceBI whichis complementary to themost abundantclassof mouse fold-backRNAhavebeenclonedin pBR322plasmidand sequenced by themethodofMaxamandGilbert.All the threehavea lengthof about130basepairsand are very similarin their basesequence.Thedeviationfromthe averagesequenceis equalto 4% and the overallmismatchbetweeneachtwoisnot higherthan8%.One of therecombinantclonesused contained two copiesof BI orientedin thesame direction.All of the BI copiesare flankedwithsequenceswhichpossessnonidentical butvery similarstructure.Theyconsistof a numberof A C blocks(wherem variesfrom2 to 8 andn equals1-2). -""T",1980,
De curieux coils intrathoraciques,"Mme B., 40Â ans, est adressee au CHU de Poitiers pour la prise en charge de corps etrangers intrathoraciques, radio-opaques, de decouverte fortuite sur une radiographie thoracique de face et un angioscanner thoracique realises en postoperatoire dâ€™une hysterectomie, devant une forte suspicion dâ€™embolie pulmonaire dans un contexte de dyspnee. 
 
Lâ€™histoire de la patiente revele quâ€™elle a beneficie dâ€™une phlebographie pelvienne avec embolisation de sept coils dans la veine iliaque interne gauche, un an et demi plus tot, pour des varicoses de la grande levre suite a une grossesse. 
 
Lâ€™analyse radiologique confirme la presence de coils pelviens au niveau de lâ€™artere pulmonaire droite. 
 
Cliniquement, la patiente est peu symptomatique et presente uniquement une dyspnee dâ€™effort stable pour les efforts importants. Le traitement anticoagulant a dose curative par PREVISCAN est poursuivi dans le cadre de lâ€™embolie pulmonaire. 
 
Le bilan pre-therapeutique ne retrouve pas de thrombose veineuse profonde, pas de retentissement sur les cavites cardiaques droites, et une petite heterogeneite perfusionnelle de fixation lobaire inferieure postero-basale, sous-segmentaire. 
 
Apres discussion pluridisciplinaire, il a ete retenu une approche chirurgicale par voie endovasculaire avec retrait au lasso des coils et en cas dâ€™echec par chirurgie, du fait du risque de migration a travers le parenchyme pulmonaire, dâ€™infection et de destruction pulmonaire. 
 
Nous profitons de cette observation originale pour presenter une revue de la litterature de ces cas extremement rares.",2016,Revue Des Maladies Respiratoires
Feature Selection Issues in Long-Term Travel Time Prediction,"Long-term travel time predictions are crucial for tactical and operational public transport planning in schedule design and resource allocation tasks. Similarly to any regression task, its success considerably depend on an adequate feature selection framework. In this paper, we approach the myopia of the State-of-the-Art method RReliefF on mining relevant inter-relationships of the feature space relevant for reducing the entropy around the target variable on regression tasks. A comparative study was conducted using baseline regression methods and LASSO as a valid alternative to RReliefF. Experimental results obtained on a real-world case study uncovered the bias/variance reduction obtained by each approach, pointing out promising ideas on this research line.",2016,
Drenaggio pleurico e mediastinico nei versamenti pleurici e nello pneumotorace,"Il pneumotorace (Pnx) e una raccolta dâ€™aria nel cavo pleurico che determina uno schiacciamento del polmone e il conseguente collasso [1]. Questo collasso polmonare puo essere parziale o totale, arrivando, nelle forme ipertese, a determinare anche uno sbandieramento del mediastino verso lâ€™emitorace del lato opposto.",2012,
