title,abstract,year,journal
"The Volumes of the Royal Medical Society of France, 1776â€“1793: a Window into Innovation, Patronage and Experimentation","In 1776, Doctors Vicq dâ€™Azyr and Joseph de Lassone founded the Royal Medical Society of France and that same year the new Society began publishing an annual volume of news of medical interest, obituaries on the deaths of outstanding doctors and surgeons, articles on new medicine and drugs, on new operations as well as reflecting on the causes of different diseases and illnesses. Between 1776 and 1793, ten of these volumes were published under the title Histoire de la Societe Royale de Medecine: histoire et memoires. The Osler Library of the History of Medicine possesses four of them. Breaking with the tradition of Galen and with the diagnoses based on bookish knowledge, the members of this group favoured experimentation, the dissection of corpses and the close observation of the symptoms of the sick and the dying. This article looks at two aspects of their work: first it examines the goals and the structures of the Society that published the volumes and second, it analyses the organization and the types of articles published in the annual volumes. Resume Les medecins Vicq dâ€™Azyr et Joseph de Lassone ont fonde la Societe royale de medecine en 1776 et aussitot la nouvelle societe a commence a organiser la publication annuelle dâ€™un volume de nouvelles dâ€™interet medicales. Il devrait comporter les avis de deces des medecins et chirurgiens de renom, les articles sur des medicaments et drogues qui venaient dâ€™etre mis sur le marche, les interventions particulierement innovatrices et les reflexions sur les causes de differentes maladies et epidemies. Entre 1776 et 1793, dix de ces volumes sont apparus sous le titre, Histoire de la Societe Royale de Medecine: histoire et memoires. La bibliotheque Osler de lâ€™histoire de medecine detient quatre de ces volumes. Les articles des membres de ce groupe rompent avec la tradition de Galien et avec les diagnostics fondes sur les connaissances livresques. Ils favorisent lâ€™experimentation, la dissection des cadavres et lâ€™observation des symptomes presentes par les maladies et les mourantes. Cet article etudie deux aspects de ces travaux: dâ€™abord, il decrit les buts et les structures de la Societe elle-meme et second, il analyse lâ€™organisation et les types dâ€™articles publies dans les volumes annuels.",2013,
"Jochen Hoock / Pierre Jeannin (Hgg.), Ars Mercatoria. HandbÃ¼cher und Traktate fÃ¼r den Gebrauch des Kaufmanns, 1470â€“1820. Eine analytische Bibliographie in sechs BÃ¤nden.","Angesichts der insgesamt mustergÃ¼ltigen Ausgabe fallen einige Detailprobleme kaum ins Gewicht. Auf Seite 61 fehlt die AuflÃ¶sung der rechten HÃ¤lfte des Schema Primum, die die DreiklÃ¤nge perfecti cum plene imperfectis beinhaltet. Die Erotemata Dialecticae et Rhetoricae Philippi Melanchthonis von Lucas Lossius, die Rivera vÃ¶llig zu Recht als eine Hauptquelle Burmeisters heranzieht, wurden nicht viermal aufgelegt (S. XLVI), sondern Ã¼ber Ã¶omal; sie waren im 16. Jahrhundert eines der am weitesten verbreiteten SchullehrbÃ¼cher Ã¼berhaupt. SchlieÃŸlich Ã¼berzeugt mich Riveras Gliederung der Lasso-Analyse Burmeisters nicht (S. XLVIII, Segmente 7-9), die von Burmeisters Analyse selbst auch nicht gestÃ¼tzt wird (vgl. S. 207, bes. Anm. 6): Das supplementum bezieht sich nur auf die SchluÃŸkadenz, nicht jedoch auf den gesamten Textabschnitt ne discesseris a me, der somit die Segmente 8 und 9 umfaÃŸt. Generell finde ich bedauerlich, daÃŸ bei den Notenbeispielen nur die unhistorische moderne SchlÃ¼sselung verwendet wird und nicht wenigstens bei den umfangreichen Beispielen im Appendix B zu Beginn die originale SchlÃ¼sselung angezeigt ist. Die SchlÃ¼sselung enthÃ¤lt gerade in der Musik des spÃ¤ten 16. Jahrhunderts ein Sinnpotential, das in moderner SchlÃ¼sselung nicht mehr kenntlich wird. Ã„hnliches gilt fÃ¼r die unhistorischen enharmonischen Verwechslungen in den Beispielen der Ãœbersetzung: ein ais ist hier eben nicht identisch mit b.",1995,
Non-target Effect of Herbicides: Role of Pre-emergence Herbicides on Developmental Behaviour of Spodoptera litura,"Role of two pre-emergence herbicides (basalin and lasso) was investigated on the biology of Spodoptera luma by diet incorporation method. Complete mortality of larvae was recorded in these herbicides within 24 his at highest concentration but a decrease in survival was recorded at lower concentrations Prolongation of larval period was also observed at all concentrations. EC were 0.093 and 0.253 for lasso and basalin, respectively while ET50 ranged from 24.1 to 3827.4 his for different concentration of basalin and 33.0 to 819 hrs for lasso These two herbicides directly affected the biology of S. litura Therefore, it is suggested that before formulating IPM programme, database should be generated as to how herbicides affect the overall developmental profile of insects.",2003,Annals of Plant Protection Sciences
D-trace estimation of a precision matrix using adaptive Lasso penalties,"The accurate estimation of a precision matrix plays a crucial role in the current age of high-dimensional data explosion. To deal with this problem, one of the prominent and commonly used techniques is the $$\ell _1$$â„“1 norm (Lasso) penalization for a given loss function. This approach guarantees the sparsity of the precision matrix estimate for properly selected penalty parameters. However, the $$\ell _1$$â„“1 norm penalization often fails to control the bias of obtained estimator because of its overestimation behavior. In this paper, we introduce two adaptive extensions of the recently proposed $$\ell _1$$â„“1 norm penalized D-trace loss minimization method. They aim at reducing the produced bias in the estimator. Extensive numerical results, using both simulated and real datasets, show the advantage of our proposed estimators.",2018,Advances in Data Analysis and Classification
Bayesian Perspectives on Sparse Empirical Bayes Analysis (SEBA),"We consider a joint processing of n independent similar sparse regression problems. Each is based on a sample \((y_{i1}, x_{i1})\ldots, (y_{im},x_{im})\) of m i.i.d. observations from \(y_{i1}=x_{i1}^T\;\beta_i+\epsilon_{i1},y_{i1}\in \mathbb{R},x_{i1}\in \mathbb{R}^p,\ {\rm and}\ \epsilon_{i1} \sim N(0, \sigma^2)\), say. The dimension p is large enough so that the empirical risk minimizer is not feasible. We consider, from a Bayesian point of view, three possible extensions of the lasso. Each of the three estimators, the lassoes, the group lasso, and the RING lasso, utilizes different assumptions on the relation between the n vectors \(\beta_1, \ldots, \beta_n\).",2011,Springer US
Understanding music-selection behavior via statistical learning,"Music psychological research has either focused on individual differences of music listening behavior or investigated situational influences. The present study addresses the question of how much of peopleâ€™s listening behavior in daily life is due to individual differences and how much is attributable to situational effects. We aimed to identify the most important factors of both levels (i.e., person-related and situational) driving peopleâ€™s music selection behavior. Five hundred eightyseven participants reported three self-selected typical music listening situations. For each situation, they answered questions on situational characteristics, functions of music listening, and characteristics of the music selected in the specific situation (e.g., fast slow, simple complex). Participants also reported on several person-related variables (e.g., musical taste, Big Five personality dimensions). Due to the large number of variables measured, we implemented a statistical learning method, percentile-Lasso, for variable selection, which prevents overfitting and optimizes models for the prediction of unseen data. Most of the variance in music selection behavior was attributable to differences between situations, while individual differences accounted for much less variance. Situation-specific functions of music listening most consistently explained which kind of music people selected, followed by the degree of attention paid to the music. Individual differences in musical taste most consistently accounted for person-related differences in music selection behavior, whereas the influence of Big Five personality was very weak. These results show a detailed pattern of factors influencing the selection of music with specific characteristics. They clearly emphasize the importance of situational effects on music listening behavior and suggest shifts in widely-used experimental designs in laboratory-based research on music listening behavior.",2018,
Sub-tidal seagrasses of the Torres Strait: spatial patterns and nutritional value for marine herbivores,"The distribution and nutritional attributes of sub-tidal seagrasses from the Torres Strait, a narrow stretch of water between Cape York (Queensland, Australia) and Papua New Guinea, are described in this report. This project, Understanding Ecosystem Processes, was a joint tender to CRC Torres Strait by the Queensland Department of Primary Industries and Fisheries (Marine Ecology Group), CSIRO, Geoscience Australia, and the Queensland Museum. 
 
Seagrasses analysed in this study were collected using a 1.5m epibenthic sled with net backing (10 mm square mesh) and using a stratified representative pattern during a broad scale survey conducted March - April 2005. Nutritional components of seagrass were analysed using near infrared reflectance spectroscopy. 
 
We examined the distribution and nutritional value of seagrasses in relation to depth and other physical characteristics to increase understanding of factors influencing seagrass distribution and spatial variation in the nutritional value of seagrasses to marine herbivores. Torres Strait seagrasses provide critical habitat for commercial and traditional fishery species including penaeid prawns, tropical rock lobster, dugong and green sea turtles. 
 
Seagrass was recorded at 33.3% of the 168 sub-tidal sites surveyed. The region was characterised by high species diversity with eleven species recorded: Halophila spinulosa, H. ovalis, H. decipiens, H. capricorni, Syringodium isoetifolium, Cymodocea serrulata, C. rotundata, Enhalus acoroides, Halodule uninervis (wide), Thalassia hemprichii, and Thalassodendron ciliatum. Sub-tidal seagrasses typically occurred in large multi-species meadows and displayed a clear east-west partitioning, being abundant in central and western Torres Strait and uncommon in the eastern Torres Strait. Seagrass was most likely to grow in sites where sediments were comprised primarily of muddy sand to gravelly sand. T. hemprichii, C. rotundata, H. uninervis and S. isoetifolium were recorded at depths greater than 25 m, considerably deeper than the 5 - 15 m range these species have previously been found. 
 
The nutritional value of the four most common sub-tidal seagrass species: H. spinulosa, H. ovalis, C. serrulata and S. isoetifolium, was examined. Composition of digestible cell contents (nitrogen, water soluble carbohydrates, starch) and indigestible cell wall components (neutral detergent fibre, acid detergent fibre, lignin) were evaluated as well as in vitro dry matter digestibility and organic matter. There were no significant effects of individual sample site or sample site latitude on the nutrient concentrations of individual seagrass species. When starch was mapped there were two distinct regions containing seagrasses with high nutritional value (north-central and south-western regions). With the exception of a negative linear relationship between starch concentration and water depth for S. isoetifolium, depth had no significant effect on any of the nutrient levels sampled across any seagrass species. 
 
The nutritional profiles of the four tropical seagrasses we sampled were consistent with previous studies of the same species. Significant variation for total starch, water-soluble carbohydrates, in vitro dry matter digestibility, organic matter, acid detergent fibre, neutral detergent fibre and lignin was recorded among the four species. Seagrass nitrogen and starch concentrations, the most important nutrients for marine herbivores, were significantly correlated with species and with plant component. For all seagrass species, the above-ground component (shoots and leaves) possessed greater nitrogen concentration than the below-ground component (roots and rhizomes), which possessed greater starch concentration. S. isoetifolium had the highest nitrogen concentration (1.40 Â± 0.05% DW). However, it also had higher fibre concentration (38.2 Â± 0.68% DW) relative to the other four species. H. ovalis possessed the highest starch concentration (2.76 Â± 0.12% DW) and highest digestibility (83.24Â± 0.66 % DW) as well as the lowest fibre (27.2 Â± 0.66% DW). The combination of broad geographic and depth distributions and nutritional superiority suggests H. ovalis and S. isoetifolium provide a potentially important food source for marine herbivores that forage sub-tidally in the Torres Strait. 
 
The area surveyed represents almost the entire Torres Strait region and provides a valuable snapshot of the distribution and nutritional value of sub-tidal seagrasses in this region. This study contributes to the maintenance of information on seagrass distribution in the Torres Strait, and provides the first baseline study of regional variation in nutritional composition of the four most common sub-tidal seagrasses in Torres Strait. This information can be used in developing Torres Strait environment and fisheries management plans.",2007,
Conformational Changes of the ABC Transporter McjD Revealed by Molecular Dynamics Simulations,"ATP-Binding Cassette (ABC) transporters constitute one of the largest protein superfamilies and are involved in a variety of physiological processes such as drug resistance in cancer chemotherapy and maintaining of the blood-brain barrier. Mutations of these proteins are associated with many diseases including cystic fibrosis. ABC transporters utilize the energies of ATP hydrolysis to translocate ligands with diverse chemical properties (such as ions, lipids, and peptides) across the membrane bilayer. An alternating access mechanism has been proposed for their translocation mechanism, in which the protein switches between an inward-facing state and an outward-facing state. Although several ABC transporters have been crystallized in inward- or outward-facing states, the mechanism and extent of the conformational changes remains uncertain. The structure of the ABC exporter McjD from E. coli was recently published in an outward occluded conformation (PDB ID: 4PL0). McjD confers immunity to cells that are producing the antibacterial lasso peptide MccJ25. The cavity of the McjD is accessible from neither the intracellular side nor the extracellular side and may be an intermediate state between the inward- and outward-facing states.After manual docking of the MccJ25 peptide in the cavity of the McjD transporter [1], we applied steered molecular dynamics simulations to pull the ligand out of the extracellular side to investigate the conformational changes during this process. The resulting putative outward-facing state opens to a lesser degree than observed in outward-facing crystal structures. We repeated our simulations with different parameters and the results were reproducible. Therefore, we propose that the large conformational changes implied by some crystal structures are not necessary and that the transporter could accomplish the translocation process with minor structural changes.[1] H. G. Choudhury, et al., Proc Natl Acad Sci USA, 2014, 111 (25), 9145-9150.",2015,Biophysical Journal
COMPUTATION TOOLS 2015 Proceedings,"Estimating large sparse precision matrices is an interesting and challenging problem in many fields of sciences, engineering, and humanities, thanks to advances in computing technologies. Recent applications often encounter high dimensionality with a limited number of data points leading to a number of covariance parameters that greatly exceeds the number of observations. Several methods have been proposed to deal with this problem, but there is no guarantee that the obtained estimator is positive definite. Furthermore, in many cases, one needs to capture some additional information on the setting of the problem. In this work, we propose an innovative approach named HADAP for estimating the precision matrix by minimizing a criterion combining a relaxation of the gradient-log likelihood and a penalization of lasso type. We derive an efficient Alternating Direction Method of multipliers algorithm to obtain the optimal solution. Keywordsâ€“Covariance matrix; Frobenius norm; Gaussian graphical model; Precision matrix; Alternating method of multipliers; Positive-definite estimation; Sparsity..",2015,
Advanced Computation of a Sparse Precision Matrix HADAP : A Hadamard-Dantzig Estimation of a Sparse Precision Matrix,"Estimating large sparse precision matrices is an interesting and challenging problem in many fields of sciences, engineering, and humanities, thanks to advances in computing technologies. Recent applications often encounter high dimensionality with a limited number of data points leading to a number of covariance parameters that greatly exceeds the number of observations. Several methods have been proposed to deal with this problem, but there is no guarantee that the obtained estimator is positive definite. Furthermore, in many cases, one needs to capture some additional information on the setting of the problem. In this work, we propose an innovative approach named HADAP for estimating the precision matrix by minimizing a criterion combining a relaxation of the gradient-log likelihood and a penalization of lasso type. We derive an efficient Alternating Direction Method of multipliers algorithm to obtain the optimal solution. Keywordsâ€“Covariance matrix; Frobenius norm; Gaussian graphical model; Precision matrix; Alternating method of multipliers; Positive-definite estimation; Sparsity..",2015,
"Leaf production and nutrient contents of the seagrass Thalassodendron ciliatum in the proximity of a mangrove forest (Gazi Bay, Kenya)","Mangrove forests, seagrass meadows and coral reefs may occur as adjacent ecosystems in tropical coastal zones, where tide-mediated chemical fluxes allow one system to influence another. Previously, stable carbon isotope (13C12C) analyses have been used to show that outwelling of carbon from the mangrove forest of Gazi Bay (Kenya) was followed by trapping of this element in the adjacent seagrass zone. In the present study it was investigated whether the input of mangrove carbon coincides with shifts in functional and chemical characteristics of Thalassodendron ciliatum (Forsk.) den Hartog, the dominant subtidal seagrass. It appeared that the input of mangrove carbon did not coincide with enhanced leaf production of T. ciliatum, nor with consistent shifts in its nitrogen and phosphorus contents. Presumably, carbon outwelling from the mangrove coincides with an only limited export of nitrogen and phosphorus, and the restricted effects of these nutrients on the seagrasses (if any) are masked by other, local factors. The outwelling of mangrove carbon probably includes, in addition to particulate organic matter, dissolved inorganic compounds without nitrogen and phosphorus constituents, such as carbon dioxide and bicarbonate. Although in Gazi Bay seagrass beds are directly adjacent to a mangrove forest and connected with this forest via the shuttle movement of the tidal water, the influence of abiotic fluxes from the mangrove forest on the functioning of the seagrass beds appears to be inconspicuous.",1995,Aquatic Botany
Building up Ontologies with Many Properties from Japanese Wikipedia,"Here is discussed how to build up ontologies with many properties from Japanese Wikipedia. The ontologies include is-a relationship (rdfs:subClassOf), class-instance relationship (rdf:type) and synonym relation (skos:altLabel) moreover it includes property relations and types. Property relations are triples, property domain (rdfs:domain) and property range (rdfs:range). Property types are object (owl:ObjectProperty), data (owl:DatatypeProperty), symmetric (owl:SymmetricProperty), transitive (owl:TransitiveProperty), functional (owl:FunctionalProperty) and inverse functional (owl:InverseFunctionalProperty). Experimental case studies show us that the built Japanese Wikipedia Ontology goes better than DBpedia from utility when we use, such as Hub of Linked Data, especially in Japan.",2011,Transactions of The Japanese Society for Artificial Intelligence
Â«Speculations on Anonymous MaterialsÂ»: la especulaciÃ³n sobre la materialidad del capitalismo artÃ­stico como respuesta crÃ­tica a la estetizaciÃ³n de la vida cotidiana,"En septiembre del 2013 y hasta febrero del 2014, tuvo lugar la exposicion Â«Speculations on Anonymous MaterialsÂ», comisariada por Susanne Pfeffer, en el Museum Fridericianum de Kassel. Tomando tal evento como punto de partida, este texto intenta abordar algunos aspectos que considero cruciales respecto al arte y los futuros especulativos. Con mas de cincuenta obras realizadas por veinticinco artistas europeos y norteamericanos â€“en su mayoria hijos de inmigrantes de primera o de segunda generacionâ€“ la exposicion mostraba una nueva estetica eclectica que parece entrelazar el estilo pop con el post humanista, el post internet o el posdigital, con distintos matices que van desde lo abyecto hasta una cierta forma de futurismo contemporaneo.La exposicion exhibia un presente Â«futurizadoÂ» (o un futuro Â«presentizadoÂ»), al cual se le puede atribuir cierta reflexion acerca de la Â«hiperÂ» y Â«transÂ» estetizacion de lo cotidiano (Lipovetsky y Serroy) de la actual sociedad consumista y posfordista, sobre todo en su forma de capitalismo artistico, ultradigitalizado. Partiendo del materialismo/realismo especulativo (Meillassoux; Bryant; Harman) y el #ACCELERATE. Manifesto para una politica aceleracionista (Alex Williams; Nick Srnicek), se intentara contextualizar teoricamente la exposicion y profundizar conceptualmente en algunos de los artistas participantes, como Timur Si-Qin, Pamela Rosenkranz, Katja Novitskova, Josh Kline y Ryan Trecartin, entre otros.Estos artistas noveles trabajan con el aspecto material de las nuevas tecnologias industriales y digitales, y de los objetos cotidianos (plasticos, imagenes digitales, productos sinteticos, etc.), en obras cuya realidad fisica esta conformada por procesos digitales subliminales y evidencian asi la hiperrealidad en la que estamos sumergidos. Sus obras nacen de una reaccion a la complejidad de la sociedad capitalista contemporanea, a su paisaje cotidiano, y expresan el entorno real y virtual que las generaciones presentes y futuras se ven destinadas a habitar. Pero la exposicion expresa sobre todo, desde el punto de vista estetico y de teoria del arte contemporaneo, un cambio de paradigma onto epistemologico, que es un sintoma de una evolucion respecto a los paradigmas vigentes hasta ahora.",2017,
Pairwise Constraint-Guided Sparse Learning for Feature Selection,"Feature selection aims to identify the most informative features for a compact and accurate data representation. As typical supervised feature selection methods, Lasso and its variants using L1-norm-based regularization terms have received much attention in recent studies, most of which use class labels as supervised information. Besides class labels, there are other types of supervised information, e.g., pairwise constraints that specify whether a pair of data samples belong to the same class (must-link constraint) or different classes (cannot-link constraint). However, most of existing L1-norm-based sparse learning methods do not take advantage of the pairwise constraints that provide us weak and more general supervised information. For addressing that problem, we propose a pairwise constraint-guided sparse (CGS) learning method for feature selection, where the must-link and the cannot-link constraints are used as discriminative regularization terms that directly concentrate on the local discriminative structure of data. Furthermore, we develop two variants of CGS, including: 1) semi-supervised CGS that utilizes labeled data, pairwise constraints, and unlabeled data and 2) ensemble CGS that uses the ensemble of pairwise constraint sets. We conduct a series of experiments on a number of data sets from University of California-Irvine machine learning repository, a gene expression data set, two real-world neuroimaging-based classification tasks, and two large-scale attribute classification tasks. Experimental results demonstrate the efficacy of our proposed methods, compared with several established feature selection methods.",2016,IEEE Transactions on Cybernetics
Sparsity Is Better with Stability: Combining Accuracy and Stability for Model Selection in Brain Decoding,"Structured sparse methods have received significant attention in neuroimaging. These methods allow the incorporation of domain knowledge through additional spatial and temporal constraints in the predictive model and carry the promise of being more interpretable than non-structured sparse methods, such as LASSO or Elastic Net methods. However, although sparsity has often been advocated as leading to more interpretable models it can also lead to unstable models under subsampling or slight changes of the experimental conditions. In the present work we investigate the impact of using stability/reproducibility as an additional model selection criterion on several different sparse (and structured sparse) methods that have been recently applied for fMRI brain decoding. We compare three different model selection criteria: (i) classification accuracy alone; (ii) classification accuracy and overlap between the solutions; (iii) classification accuracy and correlation between the solutions. The methods we consider include LASSO, Elastic Net, Total Variation, sparse Total Variation, Laplacian and Graph Laplacian Elastic Net (GraphNET). Our results show that explicitly accounting for stability/reproducibility during the model optimization can mitigate some of the instability inherent in sparse methods. In particular, using accuracy and overlap between the solutions as a joint optimization criterion can lead to solutions that are more similar in terms of accuracy, sparsity levels and coefficient maps even when different sparsity methods are considered.",2017,Frontiers in Neuroscience
Robust Signed-Rank Variable Selection in Linear Regression,"The growing need for dealing with big data has made it necessary to find computationally efficient methods for identifying important factors to be considered in statistical modeling. In the linear model, the Lasso is an effective way of selecting variables using penalized regression. It has spawned substantial research in the area of variable selection for models that depend on a linear combination of predictors. However, work addressing the lack of optimality of variable selection when the model errors are not Gaussian and/or when the data contain gross outliers is scarce. We propose the weighted signed-rank Lasso as a robust and efficient alternative to least absolute deviations and least squares Lasso. The approach is appealing for use with big data since one can use data augmentation to perform the estimation as a single weighted L1 optimization problem. Selection and estimation consistency are theoretically established and evaluated via simulation studies. The results confirm the optimality of the rank-based approach for data with heavy-tailed and contaminated errors or data containing high-leverage points.",2016,
Forecasting Russia's Key Macroeconomic Indicators with the VAR-LASSO Model,"This paper examines an application of the VAR-LASSO model to Russia's key macroeconomic indicators: GDP, household consumption, fixed asset investment, exports, imports, and the rouble real exchange rate, along with oil prices (as an exogenous variable). The slowdown in the Russian economy following the 2008â€“2009 crisis is modelled as a structural break in the unconditional mean of growth rates of the time series under examination. The model is estimated with the assumption of a common growth rate for GDP, consumption, investment, exports and imports (any discrepancies in actual growth rates are due to changing oil prices and other shocks), which provides a solid foundation for balanced medium-term forecasts using an econometric specification that factors in this constraint. The model exhibits fairly good predictive power when pseudo real-time forecasts are benchmarked against the forecast by the Ministry of Economic Development and the forecast given by the BVAR model in Pestova and Mamonov (2016b), as well as against the best (based on the BIC criterion) VAR(1) model and the classical ARIMA model. The estimated model is used to study functions for impulse responses to oil price shocks and to build scenario-driven forecasts for 2019â€“2024.",2019,
Prognostic Value of a Long Non-coding RNA Signature in Localized Clear Cell Renal Cell Carcinoma.,"BACKGROUND
Long non-coding RNAs (lncRNAs) can be used as prognostic biomarkers in many types of cancer.


OBJECTIVE
We sought to establish an lncRNA signature to improve postoperative risk stratification for patients with localized clear cell renal cell carcinoma (ccRCC).


DESIGN, SETTING, AND PARTICIPANTS
Based on the RNA-seq data of 444 stage I-III ccRCC tumours from The Cancer Genome Atlas project, we built a four-lncRNA-based classifier using the least absolute shrinkage and selection operation (LASSO) Cox regression model in 222 randomly selected samples (training set) and validated the classifier in the remaining 222 samples (internal validation set). We confirmed this classifier in an external validation set of 88 patients with stage I-III ccRCC from a Japan cohort and using quantitative reverse transcription polymerase chain reaction (RT-PCR) in another three independent sets that included 1869 patients from China with stage I-III ccRCC.


OUTCOME MEASUREMENTS AND STATISTICAL ANALYSIS
Univariable and multivariable Cox regression, Harrell's concordance index (c-index), and time-dependent receiver operating characteristic curves were used to evaluate the association of the classifier with overall survival, disease-specific survival, and disease-free survival.


RESULTS AND LIMITATIONS
Using the LASSO Cox regression model, we built a classifier named RCClnc4 based on four lncRNAs: ENSG00000255774, ENSG00000248323, ENSG00000260911, and ENSG00000231666. In the RNA-seq and RT-PCR data sets, the RCClnc4 signature significantly stratified patients into high-risk versus low-risk groups in terms of clinical outcome across and within subpopulations and remained as an independent prognostic factor in multivariate analyses (hazard ratio range, 1.34 [95% confidence interval {CI}: 1.03-1.75; p=0.028] to 1.89 [95% CI, 1.55-2.31; p<0.001]) after adjusting for clinical and pathologic factors. The RCClnc4 signature achieved a higher accuracy (mean c-index, 0.72) than clinical staging systems such as TNM (mean c-index, 0.62) and the stage, size, grade, and necrosis (SSIGN) score (mean c-index, 0.64), currently reported prognostic signatures and biomarkers for the estimation of survival. When integrated with clinical characteristics, the composite clinical and lncRNA signature showed improved prognostic accuracy in all data sets (TNM + RCClnc4 mean c-index, 0.75; SSIGN + RCClnc4 score mean c-index, 0.75). The RCClnc4 classifier was able to identify a clinically significant number of both high-risk stage I and low-risk stage II-III patients.


CONCLUSIONS
The RCClnc4 classifier is a promising and potential prognostic tool in predicting the survival of patients with stage I-III ccRCC. Combining the lncRNA classifier with clinical and pathological parameters allows for accurate risk assessment in guiding clinical management.


PATIENT SUMMARY
The RCClnc4 classifier could facilitate patient management and treatment decisions.",2018,European urology
The Lasso with within group structure,"We study the group Lasso, where the number of groups is very large, and the sizes of the groups is large as well. We assume there is within group structure, in the sense that the ordering of the variables within groups in some loose sense expresses their relevance. We propose a within group weighting of the variables, and show that with this structure, the group Lasso satisfies a sparsity oracle inequality.",2010,
ð“0 Regularized Structured Sparsity Convolutional Neural Networks,"Deepening and widening convolutional neural networks (CNNs) significantly increases the number of trainable weight parameters by adding more convolutional layers and feature maps per layer, respectively. By imposing inter- and intra-group sparsity onto the weights of the layers during the training process, a compressed network can be obtained with accuracy comparable to a dense one. In this paper, we propose a new variant of sparse group lasso that blends the $\ell_0$ norm onto the individual weight parameters and the $\ell_{2,1}$ norm onto the output channels of a layer. To address the non-differentiability of the $\ell_0$ norm, we apply variable splitting resulting in an algorithm that consists of executing stochastic gradient descent followed by hard thresholding for each iteration. Numerical experiments are demonstrated on LeNet-5 and wide-residual-networks for MNIST and CIFAR 10/100, respectively. They showcase the effectiveness of our proposed method in attaining superior test accuracy with network sparsification on par with the current state of the art.",2019,ArXiv
Single-port laparoscopic herniorrhaphy using a two-hooked cannula device with hydrodissection.,"BACKGROUND
Laparoscopic percutaneous extraperitoneal closure (LPEC) with variable devices seems to be one of the most simple and reliable methods. We described our modifications of single-port laparoscopic herniorrhaphy using an inner two-hooked cannula device with preperitoneal hydrodissection.


PATIENTS AND METHODS
1568 children with 2114 inguinal hernias were treated by single-port LPEC. Under laparoscopic visualization, the two-hooked cannula device carrying a silk suture was inserted at the point of the internal ring and could be readily kept in an identical path. The hernia orifice was completely lassoed extraperitoneally by the suture with the assistance of hydrodissection. Any huge hernias of more than 1.5â€¯cm were repaired with the incorporation of medial umbilical fold flap as reinforcement.


RESULTS
All hernia repairs were successfully performed by LPEC. 1022 patients had unilateral inguinal hernia repair, and 546 patients underwent bilateral inguinal hernia repair. Of these, additional medial umbilical flap reinforcement was necessary in 68 cases, and an assisted grasping instrument was used in 19 cases owing to omental adhesion or sliding hernia. Mean operating times for unilateral and bilateral inguinal hernia repairs were 9.8â€¯Â±â€¯2.1â€¯min and 13.6â€¯Â±â€¯2.2â€¯min, respectively. There were no operative complications. Two recurrences and three hydroceles were observed during 6 to 30â€¯months of follow-up.


CONCLUSIONS
One-puncture LPEC using the two-hooked cannula device with preperitoneal hydrodissection has proved to be a safe and effective procedure with excellent cosmetic results.


LEVEL OF EVIDENCE
IV.",2018,Journal of pediatric surgery
"A generic revision of the Phallodrilinae (Oligochaeta, Tubificidae)","The generic classification of the subfamily Phallodrilinae (with a total of 252 species) is revised according to phylogenetic principles. Morphological character patterns are assessed under the principle of maximum parsimony, but due to the poor resolution and instability in the resulting cladograms, the analysis is supplemented with intuitive weighting of synapomorphic similarities. Thirty-one genera are recognized. The former definition of the type genus Phallodrilus Picrantoni, 1902, is revised and the members of this genus are reclassified into 20 taxa, each hypothesized to be monophyletic: Phallodrilus s.str. (revised to contain the type species only), Somalidrilus gcn.n., Milliganius gen.n., Phallodriloides gen.n., Albanidrilus gen.n., Abyssidrilus gen.n., Paraktedrilus gen.n., Uniporodrilus Erseus, 1979, Inermidrilus gen.n., Gianius gen.n., Mexidrilus gen.n., Peosidrilus Baker & Erseus, 1979, Atlantidrilus Erseus, 1983, Thalassodrilus Brinkhurst, 1963, Pirodrilus gen.n., Pirodriloides gen.n., Marionidrilus gen.n., Pectinodrilus gen.n., Pacifidrilus gen.n. and Pseudospiridion gen.n. Nine new species are described from the Northwest Atlantic: Phallodriloides pinnulatus sp.n., Abyssidrilus opulentus sp.n., A. potens sp.n., A. altoides sp.n., Mexidrilus obtusus sp.n., Peosidrilus dalei sp.n., P. aduncus sp.n., P. riseri sp.n., and Atlantidrilus hamulus sp.n. The genus Discordiprostatus Baker, 1982, is synonymized with Nootkadrilus Baker, 1982.",1992,Zoologica Scripta
